Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,677584,-,-,-,26.05,-97.74,-6,15,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Precipitable Water
2013,3,7,4,30,0,0,0,0,0,0,1.6,13,121.76,97.68,0.158,1010,148.8,2.039
2013,3,7,5,30,0,0,0,0,0,0,1.7000000000000002,13,108.38,100,0.158,1010,138.5,2.075
2013,3,7,6,30,0,0,0,0,0,0,2.3000000000000003,15,94.9,94.78,0.158,1010,129.3,2.11
2013,3,7,7,30,55,291,98,83,50,224,3.6,18,81.51,82.06,0.158,1010,123,2.1510000000000002
2013,3,7,8,30,105,586,320,320,105,586,4.7,21,68.41,69.52,0.158,1010,130.20000000000002,2.234
2013,3,7,9,30,132,725,539,420,246,310,5.300000000000001,23,55.9,61.33,0.158,1010,139.9,2.369
2013,3,7,10,30,151,793,716,559,324,329,5.6000000000000005,24,44.57,57.51,0.158,1010,143.3,2.512
2013,3,7,11,30,164,825,835,644,387,317,5.9,25,35.61,54.22,0.158,1010,144.9,2.641
2013,3,7,12,30,216,761,867,545,434,130,6.1000000000000005,26,31.18,51.21,0.158,1010,143.9,2.771
2013,3,7,13,30,210,757,844,603,423,215,6.2,26,33.15,51.86,0.158,1010,141.1,2.899
2013,3,7,14,30,194,732,751,504,376,168,6.300000000000001,25,40.61,55.620000000000005,0.158,1010,135.9,3.0060000000000002
2013,3,7,15,30,167,686,597,374,293,128,6.300000000000001,24,51.18,60.21,0.158,1010,131.5,3.083
2013,3,7,16,30,133,583,395,245,194,114,6,23,63.31,65.53,0.158,1010,129,3.1350000000000002
2013,3,7,17,30,85,375,175,130,90,167,5.5,21,76.21000000000001,76.52,0.158,1010,124.9,3.172
2013,3,7,18,30,0,0,0,0,0,0,4.9,20,89.51,84.55,0.158,1010,120.9,3.1950000000000003
2013,3,7,19,30,0,0,0,0,0,0,4.800000000000001,20,102.96000000000001,87.27,0.158,1010,119.4,3.21
2013,3,7,20,30,0,0,0,0,0,0,4.800000000000001,20,116.39,88.94,0.158,1010,124.10000000000001,3.235
2013,3,7,21,30,0,0,0,0,0,0,4.6000000000000005,19,129.55,95.96000000000001,0.158,1010,130.1,3.2680000000000002
2013,3,7,22,30,0,0,0,0,0,0,4.4,19,142.03,96.81,0.158,1010,135,3.285
2013,3,7,23,30,0,0,0,0,0,0,4.3,19,152.70000000000002,97.39,0.158,1010,139.5,3.306
2013,3,8,0,30,0,0,0,0,0,0,4.4,19,158.57,97.94,0.158,1010,143.70000000000002,3.342
2013,3,8,1,30,0,0,0,0,0,0,4.4,19,155.8,98.44,0.158,1010,148.1,3.3770000000000002
2013,3,8,2,30,0,0,0,0,0,0,4.3,19,146.48,98.85000000000001,0.158,1010,152.4,3.382
2013,3,8,3,30,0,0,0,0,0,0,4,19,134.5,99.02,0.158,1010,159.8,3.326
2013,3,8,4,30,0,0,0,0,0,0,3.9000000000000004,18,121.52,100,0.158,1010,162.5,3.196
2013,3,8,5,30,0,0,0,0,0,0,4.1000000000000005,18,108.15,100,0.158,1010,153.8,3.028
2013,3,8,6,30,0,0,0,0,0,0,4.5,18,94.68,100,0.158,1010,150,2.903
2013,3,8,7,30,55,296,100,18,18,0,5,20,81.28,93.13,0.158,1010,151.20000000000002,2.843
2013,3,8,8,30,102,590,321,170,149,56,6.1000000000000005,22,68.16,81.08,0.158,1010,156.20000000000002,2.821
2013,3,8,9,30,127,731,539,234,219,26,7.1000000000000005,24,55.620000000000005,64.2,0.158,1010,161,2.841
2013,3,8,10,30,141,805,718,357,318,55,7.300000000000001,26,44.25,52.04,0.158,1010,162.60000000000002,2.9
2013,3,8,11,30,150,842,838,713,327,472,7.4,27,35.24,45.75,0.158,1010,160.9,2.977
2013,3,8,12,30,153,855,888,642,433,243,7.300000000000001,28,30.78,42.14,0.158,1010,155.3,3.087
2013,3,8,13,30,154,843,862,374,347,32,7.2,27,32.81,44.92,0.158,1010,152.20000000000002,3.219
2013,3,8,14,30,147,812,766,338,313,33,6.9,26,40.34,47.85,0.158,1010,146.1,3.34
2013,3,8,15,30,146,727,604,360,292,108,6.300000000000001,24,50.980000000000004,56.230000000000004,0.158,1010,141.1,3.44
2013,3,8,16,30,125,607,399,267,196,158,5.6000000000000005,22,63.15,67.26,0.158,1010,135.70000000000002,3.509
2013,3,8,17,30,84,385,176,86,84,5,4.800000000000001,21,76.08,74.76,0.158,1010,131.6,3.5380000000000003
2013,3,8,18,30,0,0,0,0,0,0,4.2,21,89.39,78.06,0.158,1010,126.4,3.523
2013,3,8,19,30,0,0,0,0,0,0,4.1000000000000005,20,102.85000000000001,85.84,0.158,1010,123.80000000000001,3.5060000000000002
2013,3,8,20,30,0,0,0,0,0,0,4,20,116.26,87.89,0.158,1010,128.20000000000002,3.541
2013,3,8,21,30,0,0,0,0,0,0,4.2,20,129.41,89.22,0.158,1010,135.70000000000002,3.603
2013,3,8,22,30,0,0,0,0,0,0,4.6000000000000005,20,141.84,90.26,0.158,1010,141.4,3.6790000000000003
2013,3,8,23,30,0,0,0,0,0,0,4.800000000000001,20,152.42000000000002,91.39,0.158,1010,147.70000000000002,3.795
2013,3,9,0,30,0,0,0,0,0,0,5.300000000000001,20,158.19,92.09,0.158,1010,154,3.923
2013,3,9,1,30,0,0,0,0,0,0,5.6000000000000005,20,155.42000000000002,92.69,0.158,1010,157.9,4.018
2013,3,9,2,30,0,0,0,0,0,0,5.7,20,146.17000000000002,93.73,0.158,1010,158.20000000000002,4.061
2013,3,9,3,30,0,0,0,0,0,0,5.9,20,134.24,95.18,0.158,1010,156.4,4.024
2013,3,9,4,30,0,0,0,0,0,0,6.1000000000000005,20,121.28,96.56,0.158,1010,155.8,3.898
2013,3,9,5,30,0,0,0,0,0,0,6.300000000000001,20,107.93,97.24000000000001,0.158,1010,157.10000000000002,3.743
2013,3,9,6,30,0,0,0,0,0,0,6.4,20,94.45,97.19,0.158,1010,161.20000000000002,3.614
2013,3,9,7,30,57,275,100,19,19,0,7.300000000000001,22,81.04,85.25,0.158,1010,166,3.517
2013,3,9,8,30,106,567,319,196,156,105,8.4,24,67.91,72.59,0.158,1010,172.70000000000002,3.44
2013,3,9,9,30,130,714,537,242,225,29,8.8,26,55.34,61.940000000000005,0.158,1010,174.3,3.402
2013,3,9,10,30,144,794,716,342,310,44,8.9,27,43.93,57.160000000000004,0.158,1010,173.60000000000002,3.3970000000000002
2013,3,9,11,30,151,835,836,647,376,330,8.9,27,34.87,56.29,0.158,1000,171.20000000000002,3.396
2013,3,9,12,30,206,768,869,401,369,37,8.9,28,30.39,52.800000000000004,0.158,1000,167.8,3.382
2013,3,9,13,30,208,756,846,508,420,104,8.8,29,32.46,49.84,0.158,1000,165.4,3.33
2013,3,9,14,30,202,717,752,590,363,296,8.6,28,40.08,52.76,0.158,1000,161.8,3.223
2013,3,9,15,30,139,752,614,614,139,752,8.4,27,50.78,56.18,0.158,1000,157.5,3.078
2013,3,9,16,30,120,638,409,409,120,638,8,25,63,63.980000000000004,0.158,1000,155.5,2.9010000000000002
2013,3,9,17,30,81,425,185,185,81,425,7.2,23,75.95,73.2,0.158,1000,152.70000000000002,2.707
2013,3,9,18,30,0,0,0,0,0,0,6.5,21,89.27,84.48,0.158,1000,148.20000000000002,2.574
2013,3,9,19,30,0,0,0,0,0,0,6.300000000000001,21,102.73,86.56,0.158,1000,146.1,2.544
2013,3,9,20,30,0,0,0,0,0,0,6.6000000000000005,21,116.14,88.35000000000001,0.158,1000,148.4,2.618
2013,3,9,21,30,0,0,0,0,0,0,7.1000000000000005,21,129.27,90.05,0.158,1000,154.9,2.779
2013,3,9,22,30,0,0,0,0,0,0,7.6000000000000005,21,141.65,91.69,0.158,1000,160.20000000000002,2.9370000000000003
2013,3,9,23,30,0,0,0,0,0,0,8.1,21,152.14000000000001,93.10000000000001,0.158,1000,163.60000000000002,2.99
2013,3,10,0,30,0,0,0,0,0,0,8.4,21,157.8,93.85000000000001,0.158,1000,164.70000000000002,2.923
2013,3,10,1,30,0,0,0,0,0,0,8.200000000000001,21,155.04,93.92,0.158,1000,166.10000000000002,2.84
2013,3,10,2,30,0,0,0,0,0,0,7.6000000000000005,21,145.86,93.9,0.158,1000,171.3,2.818
2013,3,10,3,30,0,0,0,0,0,0,6.9,21,133.97,93.68,0.158,1000,179.70000000000002,2.75
2013,3,10,4,30,0,0,0,0,0,0,6.1000000000000005,20,121.04,98.57000000000001,0.158,1000,186.5,2.565
2013,3,10,5,30,0,0,0,0,0,0,5.1000000000000005,19,107.7,100,0.158,1000,193.5,2.359
2013,3,10,6,30,0,0,0,0,0,0,4.5,19,94.22,96.10000000000001,0.158,1000,204.60000000000002,2.187
2013,3,10,7,30,59,309,109,49,49,0,4.7,21,80.81,77.8,0.158,1000,217.4,2.094
2013,3,10,8,30,105,609,336,336,105,609,5.5,23,67.65,59.980000000000004,0.158,1000,266.1,2.119
2013,3,10,9,30,140,721,553,89,89,0,6.9,24,55.06,53.54,0.158,1000,313.5,2.176
2013,3,10,10,30,158,796,734,312,291,29,8.6,25,43.6,46.68,0.158,1000,338.40000000000003,2.1630000000000003
2013,3,10,11,30,159,852,861,309,294,18,9.200000000000001,26,34.49,39.6,0.158,1000,349.3,2.06
2013,3,10,12,30,167,861,913,408,373,39,8.8,26,29.990000000000002,34.96,0.158,1000,352.70000000000005,1.92
2013,3,10,13,30,146,888,899,899,146,888,8,27,32.12,29.5,0.158,1000,356.70000000000005,1.796
2013,3,10,14,30,128,886,809,809,128,886,7.4,27,39.82,27.080000000000002,0.158,1000,0.8,1.685
2013,3,10,15,30,132,801,641,641,132,801,7.2,26,50.59,26.87,0.158,1000,5.7,1.593
2013,3,10,16,30,107,710,431,431,107,710,6.9,25,62.84,27.51,0.158,1000,12.600000000000001,1.559
2013,3,10,17,30,71,517,198,128,94,137,6.1000000000000005,22,75.83,33.72,0.158,1000,22.3,1.596
2013,3,10,18,30,0,0,0,0,0,0,5,20,89.16,42.96,0.158,1000,35,1.657
2013,3,10,19,30,0,0,0,0,0,0,4.1000000000000005,18,102.62,55.57,0.158,1010,41.7,1.705
2013,3,10,20,30,0,0,0,0,0,0,3.3000000000000003,17,116.02,64.46000000000001,0.158,1010,38.5,1.752
2013,3,10,21,30,0,0,0,0,0,0,3.3000000000000003,17,129.12,65.37,0.158,1010,22.5,1.78
2013,3,10,22,30,0,0,0,0,0,0,4.2,17,141.45000000000002,62.440000000000005,0.158,1010,9,1.7630000000000001
2013,3,10,23,30,0,0,0,0,0,0,5.4,17,151.86,58.480000000000004,0.158,1010,5.6000000000000005,1.716
2013,3,11,0,30,0,0,0,0,0,0,6.1000000000000005,16,157.42000000000002,49.33,0.158,1010,5,1.649
2013,3,11,1,30,0,0,0,0,0,0,6,15,154.66,49.410000000000004,0.158,1010,3.2,1.55
2013,3,11,2,30,0,0,0,0,0,0,5.5,14,145.54,52.31,0.158,1010,1.1,1.428
2013,3,11,3,30,0,0,0,0,0,0,4.800000000000001,13,133.7,56.08,0.158,1010,359.1,1.322
2013,3,11,4,30,0,0,0,0,0,0,4.1000000000000005,12,120.8,60.84,0.158,1010,355.90000000000003,1.2530000000000001
2013,3,11,5,30,0,0,0,0,0,0,3.8000000000000003,12,107.47,61.79,0.158,1010,348.5,1.217
2013,3,11,6,30,0,0,0,0,0,0,4.1000000000000005,12,93.99,61.370000000000005,0.158,1010,342.20000000000005,1.198
2013,3,11,7,30,47,480,126,69,59,61,5,14,80.57000000000001,51.52,0.158,1010,341.90000000000003,1.182
2013,3,11,8,30,77,752,366,366,77,752,5.6000000000000005,17,67.4,35.11,0.158,1010,353.1,1.16
2013,3,11,9,30,94,869,596,596,94,869,5.9,19,54.78,24.04,0.158,1010,356.70000000000005,1.1300000000000001
2013,3,11,10,30,105,931,783,783,105,931,5.800000000000001,21,43.28,18.55,0.158,1010,355.70000000000005,1.092
2013,3,11,11,30,112,963,909,909,112,963,5.4,22,34.12,16.080000000000002,0.158,1010,354.5,1.041
2013,3,11,12,30,121,966,961,961,121,966,4.800000000000001,23,29.6,14.05,0.158,1010,353.3,0.974
2013,3,11,13,30,118,966,940,940,118,966,4.2,24,31.78,12.700000000000001,0.158,1010,351.90000000000003,0.892
2013,3,11,14,30,111,950,844,844,111,950,3.7,25,39.56,11.98,0.158,1010,351.20000000000005,0.8
2013,3,11,15,30,103,903,679,578,183,619,3.3000000000000003,24,50.4,12.71,0.158,1010,355.3,0.717
2013,3,11,16,30,87,821,464,464,87,821,2.7,23,62.690000000000005,13.64,0.158,1010,2.7,0.648
2013,3,11,17,30,61,636,219,204,48,630,1.9000000000000001,20,75.7,18.6,0.158,1010,21.6,0.597
2013,3,11,18,30,0,0,0,0,0,0,1.7000000000000002,17,89.04,30.62,0.158,1010,57.6,0.5760000000000001
2013,3,11,19,30,0,0,0,0,0,0,1.7000000000000002,15,102.51,37.56,0.158,1010,71.4,0.579
2013,3,11,20,30,0,0,0,0,0,0,1.6,13,115.9,47.300000000000004,0.158,1010,80.9,0.588
2013,3,11,21,30,0,0,0,0,0,0,1.4000000000000001,13,128.97,51.19,0.158,1010,89.80000000000001,0.593
2013,3,11,22,30,0,0,0,0,0,0,1.2000000000000002,13,141.26,54.08,0.158,1010,102.2,0.598
2013,3,11,23,30,0,0,0,0,0,0,1.1,13,151.58,56.51,0.158,1010,117,0.617
2013,3,12,0,30,0,0,0,0,0,0,1.1,13,157.04,58.370000000000005,0.158,1010,139.70000000000002,0.65
2013,3,12,1,30,0,0,0,0,0,0,1.1,13,154.28,59.63,0.158,1010,152.70000000000002,0.687
2013,3,12,2,30,0,0,0,0,0,0,1.1,12,145.22,64.86,0.158,1010,165.20000000000002,0.725
2013,3,12,3,30,0,0,0,0,0,0,1.1,12,133.43,66.2,0.158,1010,174.70000000000002,0.76
2013,3,12,4,30,0,0,0,0,0,0,1.2000000000000002,11,120.55,72.55,0.158,1010,183.9,0.785
2013,3,12,5,30,0,0,0,0,0,0,1.2000000000000002,11,107.23,74.73,0.158,1010,185.60000000000002,0.797
2013,3,12,6,30,0,0,0,0,0,0,1.2000000000000002,12,93.76,71.88,0.158,1010,185.10000000000002,0.793
2013,3,12,7,30,49,488,131,131,49,488,1.6,16,80.33,60.67,0.158,1010,182,0.782
2013,3,12,8,30,81,759,375,316,109,533,1.9000000000000001,19,67.14,43.95,0.158,1010,160.5,0.78
2013,3,12,9,30,98,877,607,501,182,547,1.9000000000000001,22,54.5,29.57,0.158,1010,145.3,0.788
2013,3,12,10,30,108,939,795,677,230,610,1.9000000000000001,24,42.95,23.12,0.158,1010,133.6,0.797
2013,3,12,11,30,114,970,921,781,298,580,2.1,26,33.74,19.94,0.158,1010,123.30000000000001,0.805
2013,3,12,12,30,122,971,970,807,342,532,2.5,27,29.2,18.51,0.158,1010,115.30000000000001,0.8220000000000001
2013,3,12,13,30,122,963,943,943,122,963,2.9000000000000004,27,31.43,18.47,0.158,1010,109.30000000000001,0.853
2013,3,12,14,30,117,936,842,742,233,659,3.4000000000000004,27,39.300000000000004,18.7,0.158,1010,105.4,0.885
2013,3,12,15,30,107,887,675,629,121,792,3.7,26,50.21,20.04,0.158,1010,101.9,0.903
2013,3,12,16,30,89,798,458,382,140,523,4,24,62.54,22.900000000000002,0.158,1010,99.2,0.91
2013,3,12,17,30,63,608,215,198,71,511,3.7,21,75.57000000000001,28.89,0.158,1010,98.5,0.91
2013,3,12,18,30,10,72,12,11,11,0,3,19,88.93,37.410000000000004,0.158,1010,100.60000000000001,0.898
2013,3,12,19,30,0,0,0,0,0,0,2.5,17,102.4,48.18,0.158,1010,104.10000000000001,0.871
2013,3,12,20,30,0,0,0,0,0,0,2.2,15,115.78,58.77,0.158,1020,109,0.842
2013,3,12,21,30,0,0,0,0,0,0,2,15,128.82,61.160000000000004,0.158,1020,115.30000000000001,0.8220000000000001
2013,3,12,22,30,0,0,0,0,0,0,1.8,14,141.06,67.2,0.158,1020,118.4,0.804
2013,3,12,23,30,0,0,0,0,0,0,1.6,13,151.3,73.26,0.158,1020,117.30000000000001,0.79
2013,3,13,0,30,0,0,0,0,0,0,1.5,13,156.65,74.44,0.158,1020,116.60000000000001,0.785
2013,3,13,1,30,0,0,0,0,0,0,1.4000000000000001,13,153.9,75.35000000000001,0.158,1020,120.10000000000001,0.796
2013,3,13,2,30,0,0,0,0,0,0,1.3,13,144.9,75.98,0.158,1020,129.9,0.8200000000000001
2013,3,13,3,30,0,0,0,0,0,0,1.3,13,133.16,76.81,0.158,1020,137,0.844
2013,3,13,4,30,0,0,0,0,0,0,1.2000000000000002,14,120.31,73.22,0.158,1020,133,0.869
2013,3,13,5,30,0,0,0,0,0,0,1.2000000000000002,14,107,74.73,0.158,1020,116.2,0.902
2013,3,13,6,30,0,0,0,0,0,0,1.1,15,93.53,72.01,0.158,1020,96.60000000000001,0.9470000000000001
2013,3,13,7,30,50,486,134,134,50,486,1.8,17,80.09,65.54,0.158,1020,83.4,0.996
2013,3,13,8,30,81,749,375,292,134,402,2.8000000000000003,20,66.89,54.39,0.158,1020,82.7,1.049
2013,3,13,9,30,98,865,604,604,98,865,3.1,22,54.21,46.21,0.158,1020,83.4,1.109
2013,3,13,10,30,107,926,788,788,107,926,3.5,23,42.63,41.63,0.158,1020,78.30000000000001,1.166
2013,3,13,11,30,111,958,912,912,111,958,4.1000000000000005,24,33.36,37.4,0.158,1020,72.8,1.214
2013,3,13,12,30,111,972,963,963,111,972,4.6000000000000005,25,28.8,34.03,0.158,1020,70.60000000000001,1.2510000000000001
2013,3,13,13,30,111,965,937,937,111,965,4.9,25,31.09,33.36,0.158,1020,71.4,1.28
2013,3,13,14,30,106,941,837,837,106,941,5.1000000000000005,24,39.050000000000004,34.92,0.158,1020,71.9,1.294
2013,3,13,15,30,124,834,660,563,206,554,5.300000000000001,23,50.02,37.34,0.158,1020,72,1.291
2013,3,13,16,30,102,743,447,356,166,410,5.1000000000000005,22,62.4,41.12,0.158,1020,72.60000000000001,1.2750000000000001
2013,3,13,17,30,71,545,208,192,63,514,4.4,20,75.45,49.31,0.158,1020,74.2,1.254
2013,3,13,18,30,10,54,11,10,10,0,3.4000000000000004,18,88.82000000000001,60.43,0.16,1020,77.60000000000001,1.236
2013,3,13,19,30,0,0,0,0,0,0,2.5,17,102.28,69.48,0.16,1020,82.10000000000001,1.226
2013,3,13,20,30,0,0,0,0,0,0,1.9000000000000001,16,115.65,77.57000000000001,0.16,1020,87.30000000000001,1.225
2013,3,13,21,30,0,0,0,0,0,0,1.7000000000000002,16,128.68,79.77,0.16,1020,94,1.23
2013,3,13,22,30,0,0,0,0,0,0,1.7000000000000002,15,140.86,86.52,0.16,1020,101.2,1.239
2013,3,13,23,30,0,0,0,0,0,0,1.7000000000000002,15,151.01,87.63,0.16,1020,108.4,1.258
2013,3,14,0,30,0,0,0,0,0,0,1.7000000000000002,15,156.27,88.49,0.16,1020,115.60000000000001,1.287
2013,3,14,1,30,0,0,0,0,0,0,1.7000000000000002,15,153.51,89.26,0.16,1020,121.4,1.327
2013,3,14,2,30,0,0,0,0,0,0,1.7000000000000002,14,144.58,95.86,0.16,1020,127.10000000000001,1.374
2013,3,14,3,30,0,0,0,0,0,0,1.7000000000000002,14,132.88,96.61,0.16,1020,129.8,1.414
2013,3,14,4,30,0,0,0,0,0,0,1.7000000000000002,14,120.06,97.41,0.16,1020,129.6,1.443
2013,3,14,5,30,0,0,0,0,0,0,1.7000000000000002,14,106.76,97.93,0.16,1020,128.70000000000002,1.469
2013,3,14,6,30,0,0,0,0,0,0,2.2,15,93.29,92.08,0.16,1020,130.6,1.497
2013,3,14,7,30,56,424,131,131,56,424,3.3000000000000003,18,79.85000000000001,76.21000000000001,0.16,1020,133.9,1.528
2013,3,14,8,30,92,692,366,366,92,692,4,21,66.63,59.84,0.16,1020,138.9,1.565
2013,3,14,9,30,109,822,593,593,109,822,4.1000000000000005,23,53.93,51.38,0.16,1020,141.9,1.602
2013,3,14,10,30,118,890,777,777,118,890,4.1000000000000005,24,42.300000000000004,47.1,0.16,1020,141.20000000000002,1.629
2013,3,14,11,30,122,926,900,900,122,926,4.3,25,32.99,42.410000000000004,0.16,1020,138.70000000000002,1.6380000000000001
2013,3,14,12,30,130,931,949,949,130,931,4.5,26,28.400000000000002,38.14,0.16,1020,135.3,1.6340000000000001
2013,3,14,13,30,125,931,925,751,351,465,4.7,27,30.75,34.86,0.16,1020,131.4,1.627
2013,3,14,14,30,117,910,827,668,311,458,4.800000000000001,26,38.800000000000004,36.4,0.16,1020,127.5,1.617
2013,3,14,15,30,106,865,664,557,218,526,4.9,25,49.83,38.410000000000004,0.16,1020,123.9,1.591
2013,3,14,16,30,89,778,451,423,110,672,4.800000000000001,24,62.25,40.9,0.16,1020,121.10000000000001,1.547
2013,3,14,17,30,64,589,213,167,84,326,4.3,22,75.33,47.59,0.16,1020,120.2,1.49
2013,3,14,18,30,11,75,13,13,11,75,3.6,20,88.7,57.38,0.16,1020,120.80000000000001,1.422
2013,3,14,19,30,0,0,0,0,0,0,3.2,18,102.17,69.51,0.16,1020,124.10000000000001,1.353
2013,3,14,20,30,0,0,0,0,0,0,2.9000000000000004,17,115.53,77.31,0.16,1020,129.70000000000002,1.295
2013,3,14,21,30,0,0,0,0,0,0,2.7,17,128.52,78.73,0.16,1020,135.5,1.2550000000000001
2013,3,14,22,30,0,0,0,0,0,0,2.5,16,140.66,83.73,0.16,1020,141.6,1.24
2013,3,14,23,30,0,0,0,0,0,0,2.3000000000000003,16,150.72,82.97,0.16,1020,149.8,1.249
2013,3,15,0,30,0,0,0,0,0,0,2.2,15,155.88,88.10000000000001,0.16,1020,156.9,1.2650000000000001
2013,3,15,1,30,0,0,0,0,0,0,2.2,15,153.13,88.10000000000001,0.16,1020,161.10000000000002,1.2690000000000001
2013,3,15,2,30,0,0,0,0,0,0,2.2,15,144.25,88.51,0.16,1020,163.10000000000002,1.2550000000000001
2013,3,15,3,30,0,0,0,0,0,0,2.1,14,132.6,95.48,0.16,1020,161.4,1.236
2013,3,15,4,30,0,0,0,0,0,0,2.1,14,119.8,97.02,0.16,1020,158.4,1.235
2013,3,15,5,30,0,0,0,0,0,0,2,14,106.52,98.56,0.16,1020,156.9,1.256
2013,3,15,6,30,0,0,0,0,0,0,2.6,15,93.06,93.87,0.16,1020,157.60000000000002,1.288
2013,3,15,7,30,51,497,140,140,51,497,4.1000000000000005,19,79.61,73.89,0.16,1020,157.10000000000002,1.321
2013,3,15,8,30,79,752,381,381,79,752,5.300000000000001,22,66.38,57.27,0.16,1020,162.4,1.356
2013,3,15,9,30,95,866,609,609,95,866,5.6000000000000005,24,53.65,47.02,0.16,1020,163.9,1.387
2013,3,15,10,30,104,925,793,793,104,925,5.9,26,41.980000000000004,41.79,0.16,1020,162.8,1.408
2013,3,15,11,30,111,954,915,915,111,954,6.1000000000000005,27,32.61,37.660000000000004,0.16,1010,160,1.424
2013,3,15,12,30,118,958,964,964,118,958,6.4,27,28,34.38,0.16,1010,157.70000000000002,1.435
2013,3,15,13,30,116,953,938,938,116,953,6.7,27,30.42,33.980000000000004,0.16,1010,156.20000000000002,1.429
2013,3,15,14,30,111,931,840,840,111,931,6.7,26,38.550000000000004,35.67,0.16,1010,155.70000000000002,1.389
2013,3,15,15,30,126,830,664,664,126,830,6.6000000000000005,25,49.65,37.38,0.16,1010,154.5,1.329
2013,3,15,16,30,112,716,447,447,112,716,6.300000000000001,24,62.11,40.14,0.16,1010,152.6,1.282
2013,3,15,17,30,82,487,207,207,82,487,5.5,22,75.21000000000001,48.230000000000004,0.16,1010,150.9,1.2650000000000001
2013,3,15,18,30,10,30,11,11,10,30,4.6000000000000005,20,88.59,60.800000000000004,0.16,1010,149.8,1.266
2013,3,15,19,30,0,0,0,0,0,0,4.2,19,102.06,71.35000000000001,0.16,1010,150.3,1.274
2013,3,15,20,30,0,0,0,0,0,0,4.1000000000000005,18,115.41,80.04,0.16,1010,153.1,1.297
2013,3,15,21,30,0,0,0,0,0,0,4,18,128.37,81.99,0.16,1010,157,1.339
2013,3,15,22,30,0,0,0,0,0,0,4,18,140.45000000000002,82.76,0.16,1010,160.70000000000002,1.381
2013,3,15,23,30,0,0,0,0,0,0,4,18,150.43,82.84,0.16,1010,164.10000000000002,1.4020000000000001
2013,3,16,0,30,0,0,0,0,0,0,4.3,18,155.49,82.69,0.16,1010,165.70000000000002,1.4040000000000001
2013,3,16,1,30,0,0,0,0,0,0,4.6000000000000005,18,152.74,82.4,0.16,1010,166.8,1.418
2013,3,16,2,30,0,0,0,0,0,0,4.9,18,143.92000000000002,82.29,0.16,1010,168.20000000000002,1.466
2013,3,16,3,30,0,0,0,0,0,0,5.1000000000000005,18,132.32,83.37,0.16,1010,168.60000000000002,1.539
2013,3,16,4,30,0,0,0,0,0,0,5.4,18,119.55,85.48,0.16,1010,168.10000000000002,1.624
2013,3,16,5,30,0,0,0,0,0,0,5.7,18,106.28,87.51,0.16,1010,168.10000000000002,1.722
2013,3,16,6,30,0,0,0,0,0,0,6.1000000000000005,19,92.82000000000001,83.31,0.16,1010,169,1.842
2013,3,16,7,30,59,414,136,104,64,213,6.7,20,79.37,79.21000000000001,0.16,1010,169.9,1.98
2013,3,16,8,30,95,677,369,304,153,372,7.5,22,66.12,70.05,0.16,1010,171.20000000000002,2.12
2013,3,16,9,30,114,798,590,495,230,444,7.9,23,53.36,65.08,0.16,1010,171.4,2.238
2013,3,16,10,30,124,864,770,555,356,266,8.1,24,41.65,60.47,0.16,1010,170.10000000000002,2.322
2013,3,16,11,30,132,895,889,629,423,243,8.1,25,32.230000000000004,56.32,0.16,1010,168.8,2.383
2013,3,16,12,30,168,854,925,792,364,482,7.9,25,27.6,56,0.16,1010,167.8,2.454
2013,3,16,13,30,157,858,901,339,320,21,7.5,24,30.080000000000002,59.4,0.16,1000,166.60000000000002,2.5500000000000003
2013,3,16,14,30,144,839,803,284,272,16,7.1000000000000005,24,38.300000000000004,59.54,0.16,1000,164.60000000000002,2.666
2013,3,16,15,30,134,777,639,258,244,22,6.800000000000001,23,49.47,63.89,0.16,1000,162.5,2.7920000000000003
2013,3,16,16,30,116,663,428,236,200,78,6.6000000000000005,22,61.97,69.22,0.16,1000,159.8,2.903
2013,3,16,17,30,84,440,197,67,67,0,6.2,22,75.09,71,0.16,1000,156.70000000000002,2.98
2013,3,16,18,30,11,21,11,4,4,0,5.7,21,88.48,77.64,0.16,1000,153.8,3.012
2013,3,16,19,30,0,0,0,0,0,0,5.4,20,101.95,84.75,0.16,1000,152.5,3.0140000000000002
