,site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
29026,61522,-83.433472,40.663601,Ohio,Hardin,0.9839,3,16,6.96,0.405,123,123/61522.nc
29027,75858,-83.434235,41.848446,Michigan,Monroe,0.9967,3,16,6.95,0.404,151,151/75858.nc
29028,91849,-83.432312,43.16647,Michigan,Lapeer,1.0,3,16,6.91,0.403,183,183/91849.nc
29029,96460,-83.432129,43.524513,Michigan,Tuscola,1.0,3,16,7.31,0.442,192,192/96460.nc
29030,110013,-83.432709,45.070683,Michigan,Alpena,0.1768,3,4,6.93,0.444,220,220/110013.nc
29031,2851,-83.416351,27.804417,Unknown,Unknown,1.0,offshore,16,6.24,0.229,5,5/2851.nc
29032,5999,-83.421875,29.143654,Unknown,Unknown,1.0,offshore,16,6.53,0.246,11,11/5999.nc
29033,9729,-83.418427,31.349236,Georgia,Berrien,1.0,3,16,6.47,0.351,19,19/9729.nc
29034,34974,-83.424347,36.805248,Kentucky,Harlan,0.8344,3,14,6.33,0.333,69,69/34974.nc
29035,56774,-83.421021,40.248837,Ohio,Union,1.0,3,16,6.85,0.392,113,113/56774.nc
29036,62232,-83.421997,40.718601,Ohio,Wyandot,0.9304,3,16,7.04,0.416,124,124/62232.nc
29037,93806,-83.42157,43.334835,Michigan,Tuscola,1.0,3,16,7.17,0.426,187,187/93806.nc
29038,96973,-83.424103,43.561279,Michigan,Tuscola,1.0,3,16,7.23,0.436,193,193/96973.nc
29039,2911,-83.413208,27.82201,Unknown,Unknown,1.0,offshore,16,6.25,0.229,5,5/2911.nc
29040,4525,-83.41272,28.508266,Unknown,Unknown,1.0,offshore,16,6.41,0.241,9,9/4525.nc
29041,29355,-83.405853,36.076382,Tennessee,Jefferson,1.0,3,16,5.17,0.236,58,58/29355.nc
29042,34436,-83.412445,36.747807,Kentucky,Harlan,0.4054,3,8,7.01,0.403,68,68/34436.nc
29043,62771,-83.414337,40.755264,Ohio,Wyandot,0.8216,3,14,7.15,0.432,125,125/62771.nc
29044,91659,-83.411102,43.145176,Michigan,Lapeer,1.0,3,16,6.86,0.398,183,183/91659.nc
29045,96197,-83.410797,43.503208,Michigan,Tuscola,0.6278,3,12,7.38,0.466,192,192/96197.nc
29046,2852,-83.396454,27.801624,Unknown,Unknown,1.0,offshore,16,6.24,0.228,5,5/2852.nc
29047,9235,-83.397827,30.998672,Georgia,Lowndes,1.0,3,16,6.28,0.332,18,18/9235.nc
29048,34975,-83.401642,36.802361,Kentucky,Harlan,0.7552,3,14,6.48,0.351,69,69/34975.nc
29049,60420,-83.404327,40.566147,Ohio,Marion,0.9888,3,16,7.01,0.409,120,120/60420.nc
29050,93289,-83.404327,43.295147,Michigan,Tuscola,1.0,3,16,7.55,0.463,186,186/93289.nc
29051,96714,-83.402771,43.539986,Michigan,Tuscola,1.0,3,16,7.32,0.444,193,193/96714.nc
29052,116824,-83.402313,46.632793,Unknown,Unknown,1.0,offshore,16,7.63,0.333,233,233/116824.nc
29053,2912,-83.393311,27.81921,Unknown,Unknown,1.0,offshore,16,6.25,0.229,5,5/2912.nc
29054,4526,-83.392639,28.505466,Unknown,Unknown,1.0,offshore,16,6.41,0.241,9,9/4526.nc
29055,7343,-83.389343,29.665977,Florida,Dixie,1.0,3,16,6.11,0.306,14,14/7343.nc
29056,34437,-83.38974,36.744923,Kentucky,Harlan,0.3405,3,6,7.5,0.443,68,68/34437.nc
29057,62501,-83.393982,40.734024,Ohio,Wyandot,1.0,3,16,7.09,0.419,125,125/62501.nc
29058,94062,-83.392303,43.350292,Michigan,Tuscola,1.0,3,16,7.3,0.437,188,188/94062.nc
29059,96198,-83.385437,43.500298,Michigan,Tuscola,0.2206,3,4,7.15,0.46,192,192/96198.nc
29060,3051,-83.38382,27.871986,Unknown,Unknown,1.0,offshore,16,6.26,0.229,6,6/3051.nc
29061,34798,-83.382538,36.781288,Kentucky,Harlan,0.4448,3,8,6.85,0.391,69,69/34798.nc
29062,65995,-83.380859,41.033218,Ohio,Seneca,0.9951,3,16,7.26,0.435,131,131/65995.nc
29063,76036,-83.381042,41.860989,Ohio,Lake Erie,0.0125,3,2,7.14,0.458,152,152/76036.nc
29064,93057,-83.383087,43.273846,Michigan,Tuscola,1.0,3,16,7.35,0.446,186,186/93057.nc
29065,96462,-83.381409,43.518681,Michigan,Tuscola,0.9581,3,16,7.29,0.443,192,192/96462.nc
29066,2913,-83.373413,27.816418,Unknown,Unknown,1.0,offshore,16,6.25,0.228,5,5/2913.nc
29067,19909,-83.373535,34.605007,Georgia,Stephens,0.9791,3,16,5.56,0.261,39,39/19909.nc
29068,62234,-83.373627,40.712784,Ohio,Wyandot,0.893,3,16,7.03,0.417,124,124/62234.nc
29069,76404,-83.373199,41.897694,Michigan,Monroe,0.5189,3,10,6.82,0.41,152,152/76404.nc
29070,93808,-83.371033,43.328995,Michigan,Tuscola,1.0,3,16,7.51,0.457,187,187/93808.nc
29071,96975,-83.373352,43.555454,Michigan,Tuscola,1.0,3,16,7.32,0.444,193,193/96975.nc
29072,108151,-83.368774,44.761734,Michigan,Alcona,1.0,3,16,7.5,0.462,216,216/108151.nc
29073,2853,-83.356689,27.796036,Unknown,Unknown,1.0,offshore,16,6.24,0.228,5,5/2853.nc
29074,65464,-83.364258,40.993629,Ohio,Seneca,1.0,3,16,7.18,0.427,130,130/65464.nc
29075,72405,-83.356995,41.500584,Ohio,Sandusky,0.9791,3,16,7.16,0.424,144,144/72405.nc
29076,93058,-83.357849,43.270924,Michigan,Tuscola,1.0,3,16,7.24,0.435,186,186/93058.nc
29077,96463,-83.356079,43.515755,Michigan,Tuscola,0.6669,3,12,7.07,0.434,192,192/96463.nc
29078,2914,-83.353546,27.81361,Unknown,Unknown,1.0,offshore,16,6.24,0.228,5,5/2914.nc
29079,6154,-83.35141,29.188316,Unknown,Unknown,1.0,offshore,16,6.53,0.244,12,12/6154.nc
29080,62503,-83.345581,40.728184,Ohio,Wyandot,0.9918,3,16,7.07,0.416,125,125/62503.nc
29081,72627,-83.353088,41.518936,Ohio,Ottawa,0.4733,3,8,7.14,0.443,145,145/72627.nc
29082,93291,-83.353821,43.289307,Michigan,Tuscola,1.0,3,16,7.3,0.441,186,186/93291.nc
29083,96716,-83.35202,43.534142,Michigan,Tuscola,0.9961,3,16,7.25,0.438,193,193/96716.nc
29084,108070,-83.346985,44.74041,Michigan,Alcona,1.0,3,16,7.52,0.464,216,216/108070.nc
29085,3053,-83.344025,27.866386,Unknown,Unknown,1.0,offshore,16,6.25,0.229,6,6/3053.nc
29086,62773,-83.341736,40.746525,Ohio,Wyandot,0.999,3,16,7.07,0.416,125,125/62773.nc
29087,76610,-83.344604,41.913136,Michigan,Monroe,0.4852,3,8,7.0,0.43,153,153/76610.nc
29088,94064,-83.341736,43.344448,Michigan,Tuscola,1.0,3,16,7.41,0.449,188,188/94064.nc
29089,97250,-83.343933,43.570911,Michigan,Tuscola,1.0,3,16,7.3,0.442,194,194/97250.nc
29090,108152,-83.342865,44.758808,Michigan,Alcona,1.0,3,16,7.48,0.461,216,216/108152.nc
29091,2755,-83.326477,27.737694,Unknown,Unknown,1.0,offshore,16,6.23,0.227,5,5/2755.nc
29092,6105,-83.334381,29.167812,Unknown,Unknown,1.0,offshore,16,6.52,0.244,12,12/6105.nc
29093,52983,-83.325836,39.880516,Ohio,Madison,1.0,3,16,6.84,0.391,105,105/52983.nc
29094,64554,-83.331177,40.914436,Ohio,Wyandot,0.9979,3,16,6.96,0.406,129,129/64554.nc
29095,72628,-83.328613,41.516006,Ohio,Ottawa,0.9805,3,16,7.17,0.424,145,145/72628.nc
29096,93292,-83.328552,43.286377,Michigan,Lapeer,1.0,3,16,7.11,0.423,186,186/93292.nc
29097,96464,-83.330719,43.512825,Michigan,Tuscola,1.0,3,16,6.86,0.398,192,192/96464.nc
29098,2689,-83.316132,27.682156,Unknown,Unknown,1.0,offshore,16,6.22,0.226,5,5/2689.nc
29099,6058,-83.317352,29.147282,Unknown,Unknown,1.0,offshore,16,6.52,0.244,12,12/6058.nc
29100,65466,-83.315674,40.987774,Ohio,Wyandot,1.0,3,16,7.06,0.416,130,130/65466.nc
29101,73047,-83.32077,41.552708,Ohio,Ottawa,1.0,3,16,7.16,0.422,146,146/73047.nc
29102,88604,-83.316284,42.870342,Michigan,Oakland,1.0,3,16,7.51,0.458,177,177/88604.nc
29103,96977,-83.322632,43.549591,Michigan,Tuscola,1.0,3,16,7.22,0.435,193,193/96977.nc
29104,108153,-83.316956,44.755867,Michigan,Alcona,1.0,3,16,7.4,0.455,216,216/108153.nc
29105,2634,-83.305786,27.626633,Unknown,Unknown,1.0,offshore,16,6.21,0.226,5,5/2634.nc
29106,4873,-83.309937,28.620583,Unknown,Unknown,1.0,offshore,16,6.43,0.242,9,9/4873.nc
29107,52788,-83.305786,39.859295,Ohio,Madison,1.0,3,16,6.89,0.396,105,105/52788.nc
29108,65722,-83.311798,41.006115,Ohio,Seneca,0.8958,3,16,7.16,0.43,131,131/65722.nc
29109,73656,-83.309021,41.607754,Ohio,Ottawa,0.8515,3,14,7.23,0.436,147,147/73656.nc
29110,88867,-83.312286,42.88871,Michigan,Lapeer,1.0,3,16,7.49,0.455,177,177/88867.nc
29111,96465,-83.305359,43.509884,Michigan,Tuscola,1.0,3,16,6.79,0.391,192,192/96465.nc
29112,2653,-83.302612,27.644199,Unknown,Unknown,1.0,offshore,16,6.22,0.226,5,5/2653.nc
29113,6254,-83.304382,29.218082,Unknown,Unknown,1.0,offshore,16,6.52,0.242,12,12/6254.nc
29114,47884,-83.300049,39.183216,Ohio,Pike,1.0,3,16,6.66,0.369,95,95/47884.nc
29115,52984,-83.301971,39.877594,Ohio,Madison,1.0,3,16,6.86,0.392,105,105/52984.nc
29116,66254,-83.304016,41.042789,Ohio,Seneca,0.9057,2,16,7.26,0.387,132,132/66254.nc
29117,72629,-83.304077,41.513077,Ohio,Ottawa,1.0,3,16,7.19,0.425,145,145/72629.nc
29118,96718,-83.301331,43.528271,Michigan,Tuscola,1.0,3,16,6.84,0.397,193,193/96718.nc
29119,2719,-83.293091,27.696911,Unknown,Unknown,1.0,offshore,16,6.22,0.226,5,5/2719.nc
29120,4845,-83.29306,28.600105,Unknown,Unknown,1.0,offshore,16,6.42,0.241,9,9/4845.nc
29121,12839,-83.291138,32.9491,Georgia,Wilkinson,1.0,3,16,6.02,0.312,25,25/12839.nc
29122,15392,-83.291046,33.872181,Georgia,Clarke,1.0,3,16,5.73,0.284,30,30/15392.nc
29123,65723,-83.287506,41.003181,Ohio,Seneca,0.8447,3,14,7.12,0.428,131,131/65723.nc
29124,73265,-83.292328,41.568123,Ohio,Ottawa,0.9966,3,16,7.21,0.428,146,146/73265.nc
29125,88868,-83.287231,42.885773,Michigan,Lapeer,1.0,3,16,7.38,0.445,177,177/88868.nc
29126,97252,-83.293213,43.565041,Michigan,Tuscola,1.0,3,16,7.24,0.438,194,194/97252.nc
29127,2654,-83.282776,27.641388,Unknown,Unknown,1.0,offshore,16,6.22,0.226,5,5/2654.nc
29128,4808,-83.276184,28.579628,Unknown,Unknown,1.0,offshore,16,6.42,0.241,9,9/4808.nc
29129,12540,-83.282593,32.76368,Georgia,Wilkinson,1.0,3,16,5.86,0.296,25,25/12540.nc
29130,52789,-83.281952,39.856358,Ohio,Madison,1.0,3,16,6.81,0.388,105,105/52789.nc
29131,65999,-83.28363,41.021519,Ohio,Seneca,0.9729,2,16,7.21,0.38,131,131/65999.nc
29132,72630,-83.279602,41.510139,Ohio,Ottawa,1.0,3,16,7.21,0.427,145,145/72630.nc
29133,96466,-83.280029,43.506947,Michigan,Tuscola,1.0,3,16,6.84,0.396,192,192/96466.nc
29134,2635,-83.266144,27.620998,Unknown,Unknown,1.0,offshore,16,6.21,0.225,5,5/2635.nc
29135,4846,-83.272949,28.597279,Unknown,Unknown,1.0,offshore,16,6.42,0.241,9,9/4846.nc
29136,53180,-83.274292,39.892971,Ohio,Madison,1.0,3,16,6.68,0.375,106,106/53180.nc
29137,66755,-83.271912,41.076523,Ohio,Seneca,0.9813,2,16,7.19,0.377,133,133/66755.nc
29138,73049,-83.271729,41.546833,Ohio,Ottawa,1.0,3,16,7.2,0.426,146,146/73049.nc
29139,96979,-83.271912,43.543713,Michigan,Tuscola,1.0,3,16,6.96,0.408,193,193/96979.nc
29140,107979,-83.273468,44.713196,Michigan,Lake Hurron,0.3683,3,6,7.53,0.494,215,215/107979.nc
29141,2655,-83.26297,27.638561,Unknown,Unknown,1.0,offshore,16,6.22,0.225,5,5/2655.nc
29142,4946,-83.263275,28.650234,Unknown,Unknown,1.0,offshore,16,6.44,0.242,9,9/4946.nc
29143,66000,-83.259308,41.01857,Ohio,Seneca,0.9909,2,16,7.2,0.377,132,132/66000.nc
29144,72631,-83.255096,41.507195,Ohio,Ottawa,0.991,3,16,7.22,0.429,145,145/72631.nc
29145,97521,-83.263763,43.580467,Michigan,Tuscola,1.0,3,16,7.3,0.443,195,195/97521.nc
29146,2721,-83.253418,27.69128,Unknown,Unknown,1.0,offshore,16,6.22,0.226,5,5/2721.nc
29147,4847,-83.252869,28.594452,Unknown,Unknown,1.0,offshore,16,6.43,0.241,9,9/4847.nc
29148,45257,-83.249451,38.7271,Ohio,Scioto,1.0,3,16,6.87,0.388,90,90/45257.nc
29149,66507,-83.251526,41.055248,Ohio,Seneca,1.0,2,16,7.21,0.378,133,133/66507.nc
29150,72844,-83.25116,41.525547,Ohio,Ottawa,0.9421,3,16,7.23,0.431,145,145/72844.nc
29151,96720,-83.25061,43.522381,Michigan,Tuscola,1.0,3,16,6.92,0.404,193,193/96720.nc
29152,113966,-83.249634,45.993454,Unknown,Unknown,1.0,offshore,16,7.83,0.367,227,227/113966.nc
29153,2656,-83.243134,27.635746,Unknown,Unknown,1.0,offshore,16,6.22,0.225,5,5/2656.nc
29154,13868,-83.236816,33.34761,Georgia,Putnam,1.0,3,16,6.03,0.312,27,27/13868.nc
29155,42749,-83.237762,38.201366,Kentucky,Carter,1.0,3,16,6.5,0.352,85,85/42749.nc
29156,67007,-83.243713,41.091919,Ohio,Seneca,0.9863,2,16,7.15,0.373,134,134/67007.nc
29157,73267,-83.243286,41.562241,Ohio,Ottawa,0.7523,2,14,7.24,0.39,146,146/73267.nc
29158,97254,-83.242462,43.559143,Michigan,Tuscola,1.0,3,16,7.07,0.42,194,194/97254.nc
29159,3446,-83.229248,28.048672,Unknown,Unknown,1.0,offshore,16,6.3,0.23,6,6/3446.nc
29160,4877,-83.229523,28.609264,Unknown,Unknown,1.0,offshore,16,6.43,0.241,9,9/4877.nc
29161,8500,-83.230347,30.299744,Florida,Madison,1.0,3,16,5.6,0.267,17,17/8500.nc
29162,22362,-83.22644,35.012249,North Carolina,Macon,0.9899,3,16,6.26,0.282,44,44/22362.nc
29163,66508,-83.227203,41.052303,Ohio,Seneca,0.9909,2,16,7.14,0.372,133,133/66508.nc
29164,72632,-83.230591,41.50425,Ohio,Ottawa,0.8704,3,14,7.21,0.433,145,145/72632.nc
29165,99844,-83.22702,43.745911,Michigan,Huron,0.9597,3,16,7.34,0.447,199,199/99844.nc
29166,3545,-83.222839,28.083881,Unknown,Unknown,1.0,offshore,16,6.31,0.231,7,7/3545.nc
29167,12005,-83.219788,32.405418,Georgia,Dodge,1.0,3,16,6.23,0.329,24,24/12005.nc
29168,32294,-83.217651,36.443226,Tennessee,Hancock,0.9954,3,16,5.69,0.269,64,64/32294.nc
29169,42027,-83.224945,38.031342,Kentucky,Morgan,0.9989,3,16,6.43,0.343,84,84/42027.nc
29170,52270,-83.221924,39.792648,Ohio,Pickaway,1.0,3,16,6.74,0.382,104,104/52270.nc
29171,66757,-83.223267,41.070633,Ohio,Seneca,0.9901,2,16,7.11,0.369,133,133/66757.nc
29172,73051,-83.222717,41.540939,Ohio,Ottawa,0.6344,2,12,7.22,0.392,146,146/73051.nc
29173,100095,-83.222931,43.764297,Michigan,Huron,0.5209,2,10,7.34,0.415,200,200/100095.nc
29174,3447,-83.20932,28.045849,Unknown,Unknown,1.0,offshore,16,6.29,0.23,6,6/3447.nc
29175,5388,-83.20752,28.841656,Unknown,Unknown,1.0,offshore,16,6.48,0.245,10,10/5388.nc
29176,67554,-83.211548,41.125633,Ohio,Seneca,0.8055,2,14,7.07,0.372,135,135/67554.nc
29177,73461,-83.214813,41.577637,Ohio,Ottawa,1.0,2,16,7.23,0.379,146,146/73461.nc
29178,100547,-83.214722,43.801056,Michigan,Huron,1.0,2,16,7.35,0.395,201,201/100547.nc
29179,3361,-83.195801,28.007805,Unknown,Unknown,1.0,offshore,16,6.29,0.229,6,6/3361.nc
29180,5446,-83.204254,28.859348,Unknown,Unknown,1.0,offshore,16,6.49,0.245,10,10/5446.nc
29181,67009,-83.195038,41.086014,Ohio,Seneca,0.3602,2,6,6.99,0.383,134,134/67009.nc
29182,73052,-83.198181,41.537983,Ohio,Ottawa,0.8654,2,14,7.25,0.386,146,146/73052.nc
29183,99845,-83.201569,43.74295,Michigan,Huron,1.0,3,16,7.39,0.45,199,199/99845.nc
29184,110532,-83.2034,45.139156,Michigan,Lake Hurron,0.0,2,2,8.49,0.538,221,221/110532.nc
29185,114506,-83.197571,46.100842,Unknown,Unknown,1.0,offshore,16,7.75,0.357,229,229/114506.nc
29186,3395,-83.192566,28.025406,Unknown,Unknown,1.0,offshore,16,6.29,0.229,6,6/3395.nc
29187,4648,-83.185425,28.512501,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4648.nc
29188,53883,-83.187347,39.957344,Ohio,Franklin,0.9828,3,16,6.65,0.373,107,107/53883.nc
29189,67269,-83.191101,41.104343,Ohio,Seneca,0.2336,3,4,7.02,0.442,134,134/67269.nc
29190,73269,-83.194244,41.556328,Ohio,Ottawa,1.0,2,16,7.27,0.382,146,146/73269.nc
29191,90354,-83.187744,42.987141,Michigan,Lapeer,1.0,3,16,7.33,0.442,180,180/90354.nc
29192,100321,-83.193359,43.779713,Michigan,Huron,0.5422,2,10,7.43,0.423,200,200/100321.nc
29193,3362,-83.175873,28.004967,Unknown,Unknown,1.0,offshore,16,6.28,0.228,6,6/3362.nc
29194,4714,-83.18219,28.530144,Unknown,Unknown,1.0,offshore,16,6.42,0.24,9,9/4714.nc
29195,9339,-83.176331,31.04147,Georgia,Lanier,0.9853,3,16,6.22,0.328,18,18/9339.nc
29196,44114,-83.181519,38.475067,Kentucky,Carter,1.0,3,16,6.52,0.357,88,88/44114.nc
29197,63418,-83.184906,40.783867,Ohio,Wyandot,0.9765,3,16,7.07,0.418,126,126/63418.nc
29198,78950,-83.181458,42.081982,Ohio,Lake Erie,0.068,2,2,6.98,0.387,157,157/78950.nc
29199,99846,-83.176147,43.739983,Michigan,Huron,1.0,3,16,7.44,0.453,199,199/99846.nc
29200,110533,-83.177338,45.136189,Michigan,Lake Hurron,0.0,2,2,8.56,0.543,221,221/110533.nc
29201,114427,-83.175323,46.079487,Unknown,Unknown,1.0,offshore,16,7.79,0.361,228,228/114427.nc
29202,2611,-83.170227,27.589294,Unknown,Unknown,1.0,offshore,16,6.21,0.224,5,5/2611.nc
29203,4649,-83.165375,28.509655,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4649.nc
29204,15246,-83.167816,33.818737,Georgia,Oglethorpe,1.0,3,16,6.13,0.322,30,30/15246.nc
29205,68718,-83.171448,41.196022,Ohio,Seneca,1.0,2,16,7.03,0.36,137,137/68718.nc
29206,79365,-83.173462,42.118694,Michigan,Wayne,0.2736,2,6,6.72,0.352,158,158/79365.nc
29207,100097,-83.172028,43.758369,Michigan,Huron,1.0,3,16,7.45,0.455,200,200/100097.nc
29208,110629,-83.173126,45.154583,Michigan,Lake Hurron,0.0,2,2,8.6,0.546,221,221/110629.nc
29209,113878,-83.1745,45.966167,Unknown,Unknown,1.0,offshore,16,7.81,0.364,227,227/113878.nc
29210,2657,-83.163818,27.62442,Unknown,Unknown,1.0,offshore,16,6.22,0.225,5,5/2657.nc
29211,4715,-83.162109,28.52729,Unknown,Unknown,1.0,offshore,16,6.42,0.24,9,9/4715.nc
29212,8759,-83.15918,30.454105,Florida,Hamilton,1.0,3,16,5.59,0.264,17,17/8759.nc
29213,31014,-83.163879,36.249905,Tennessee,Hamblen,0.999,3,16,5.3,0.244,62,62/31014.nc
29214,78951,-83.156738,42.079014,Ohio,Lake Erie,0.0243,2,2,7.08,0.396,157,157/78951.nc
29215,92636,-83.164124,43.210579,Michigan,Lapeer,1.0,3,16,7.13,0.426,185,185/92636.nc
29216,100549,-83.163788,43.79512,Michigan,Huron,0.5649,3,10,7.47,0.474,201,201/100549.nc
29217,110422,-83.155487,45.11483,Michigan,Lake Hurron,0.0,2,2,8.58,0.544,220,220/110422.nc
29218,2612,-83.150421,27.586464,Unknown,Unknown,1.0,offshore,16,6.22,0.224,5,5/2612.nc
29219,4650,-83.145294,28.506798,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4650.nc
29220,38849,-83.151489,37.348961,Kentucky,Perry,0.9798,3,16,6.05,0.311,77,77/38849.nc
29221,44371,-83.146912,38.526875,Kentucky,Lewis,0.9904,3,16,6.53,0.357,88,88/44371.nc
29222,63801,-83.152863,40.817554,Ohio,Wyandot,0.9026,3,16,7.04,0.417,127,127/63801.nc
29223,79158,-83.15274,42.09737,Michigan,Wayne,0.1961,2,4,6.87,0.373,158,158/79158.nc
29224,100098,-83.146576,43.755394,Michigan,Huron,1.0,3,16,7.52,0.462,200,200/100098.nc
29225,110534,-83.151276,45.133213,Michigan,Lake Hurron,0.0,2,2,8.61,0.546,221,221/110534.nc
29226,114428,-83.148804,46.076515,Unknown,Unknown,1.0,offshore,16,7.78,0.36,228,228/114428.nc
29227,2482,-83.136475,27.440346,Unknown,Unknown,1.0,offshore,16,6.18,0.222,4,4/2482.nc
29228,2658,-83.144012,27.621574,Unknown,Unknown,1.0,offshore,16,6.22,0.224,5,5/2658.nc
29229,4716,-83.142029,28.524441,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4716.nc
29230,23014,-83.138733,35.112038,North Carolina,Jackson,0.9927,3,16,7.46,0.388,46,46/23014.nc
29231,32550,-83.142639,36.470749,Tennessee,Hawkins,0.9928,3,16,5.77,0.276,65,65/32550.nc
29232,71972,-83.144531,41.437374,Ohio,Sandusky,0.8615,2,14,7.2,0.381,143,143/71972.nc
29233,79566,-83.144714,42.134083,Michigan,Wayne,0.1007,2,2,6.65,0.353,159,159/79566.nc
29234,92446,-83.143005,43.189232,Michigan,Lapeer,1.0,3,16,7.12,0.424,184,184/92446.nc
29235,100323,-83.142456,43.773766,Michigan,Huron,1.0,3,16,7.55,0.464,200,200/100323.nc
29236,113967,-83.143768,45.981586,Unknown,Unknown,1.0,offshore,16,7.8,0.364,227,227/113967.nc
29237,2495,-83.13327,27.457893,Unknown,Unknown,1.0,offshore,16,6.18,0.222,4,4/2495.nc
29238,2613,-83.130615,27.583618,Unknown,Unknown,1.0,offshore,16,6.22,0.224,5,5/2613.nc
29239,4651,-83.125214,28.503937,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4651.nc
29240,9036,-83.126282,30.74184,Georgia,Echols,1.0,3,16,5.78,0.283,18,18/9036.nc
29241,11015,-83.132507,31.952248,Georgia,Telfair,1.0,3,16,6.25,0.331,22,22/11015.nc
29242,17643,-83.12677,34.257374,Georgia,Madison,1.0,3,16,5.61,0.271,35,35/17643.nc
29243,79159,-83.127991,42.094398,Unknown,Unknown,1.0,offshore,16,7.06,0.284,158,158/79159.nc
29244,92844,-83.134827,43.225979,Michigan,Lapeer,1.0,3,16,7.28,0.44,185,185/92844.nc
29245,100756,-83.134216,43.810532,Michigan,Huron,0.881,3,16,7.49,0.463,201,201/100756.nc
29246,110423,-83.129425,45.111851,Michigan,Lake Hurron,0.0,2,2,8.63,0.547,220,220/110423.nc
29247,2483,-83.116699,27.4375,Unknown,Unknown,1.0,offshore,16,6.18,0.222,4,4/2483.nc
29248,2540,-83.123657,27.510548,Unknown,Unknown,1.0,offshore,16,6.2,0.223,5,5/2540.nc
29249,4717,-83.121979,28.521587,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4717.nc
29250,11932,-83.120483,32.355057,Georgia,Dodge,1.0,3,16,6.35,0.342,23,23/11932.nc
29251,63985,-83.124725,40.832905,Ohio,Wyandot,0.9816,3,16,7.02,0.412,127,127/63985.nc
29252,79567,-83.119965,42.131104,Unknown,Unknown,1.0,offshore,16,6.94,0.273,159,159/79567.nc
29253,92255,-83.121887,43.167885,Michigan,Lapeer,1.0,3,16,7.15,0.427,184,184/92255.nc
29254,100099,-83.121155,43.752411,Michigan,Huron,1.0,3,16,7.59,0.468,200,200/100099.nc
29255,114429,-83.122314,46.073524,Unknown,Unknown,1.0,offshore,16,7.78,0.36,228,228/114429.nc
29256,2496,-83.113495,27.455048,Unknown,Unknown,1.0,offshore,16,6.18,0.222,4,4/2496.nc
29257,2614,-83.110809,27.580761,Unknown,Unknown,1.0,offshore,16,6.22,0.224,5,5/2614.nc
29258,4652,-83.105164,28.501068,Unknown,Unknown,1.0,offshore,16,6.42,0.238,9,9/4652.nc
29259,18212,-83.11261,34.329575,Georgia,Franklin,1.0,3,16,5.55,0.266,36,36/18212.nc
29260,27516,-83.109222,35.833138,Tennessee,Cocke,0.9765,3,16,5.16,0.229,55,55/27516.nc
29261,55280,-83.112488,40.07954,Ohio,Franklin,0.0282,3,2,6.27,0.368,110,110/55280.nc
29262,62235,-83.107758,40.680378,Ohio,Marion,1.0,3,16,6.83,0.392,124,124/62235.nc
29263,92638,-83.113708,43.204624,Michigan,Lapeer,1.0,3,16,7.31,0.443,185,185/92638.nc
29264,99296,-83.108093,43.694302,Michigan,Huron,1.0,3,16,7.53,0.463,198,198/99296.nc
29265,110197,-83.111816,45.07209,Michigan,Lake Hurron,0.0,2,2,8.62,0.546,220,220/110197.nc
29266,2484,-83.096924,27.43465,Unknown,Unknown,1.0,offshore,16,6.18,0.221,4,4/2484.nc
29267,2541,-83.103882,27.507694,Unknown,Unknown,1.0,offshore,16,6.2,0.223,5,5/2541.nc
29268,4718,-83.101898,28.518719,Unknown,Unknown,1.0,offshore,16,6.42,0.239,9,9/4718.nc
29269,62504,-83.103821,40.6987,Ohio,Marion,1.0,3,16,6.85,0.395,125,125/62504.nc
29270,89374,-83.103607,42.901772,Michigan,Lapeer,0.9848,3,16,7.35,0.445,178,178/89374.nc
29271,99569,-83.103943,43.712677,Michigan,Huron,1.0,3,16,7.54,0.463,199,199/99569.nc
29272,110536,-83.099121,45.127254,Michigan,Lake Hurron,0.0,2,2,8.69,0.551,221,221/110536.nc
29273,114430,-83.095795,46.070545,Unknown,Unknown,1.0,offshore,16,7.77,0.359,228,228/114430.nc
29274,2497,-83.093719,27.45219,Unknown,Unknown,1.0,offshore,16,6.18,0.222,4,4/2497.nc
29275,2615,-83.091003,27.577915,Unknown,Unknown,1.0,offshore,16,6.22,0.223,5,5/2615.nc
29276,61989,-83.087524,40.659088,Ohio,Marion,0.8952,3,16,6.87,0.4,123,123/61989.nc
29277,92448,-83.09259,43.183277,Michigan,Lapeer,1.0,3,16,7.27,0.439,184,184/92448.nc
29278,99034,-83.086792,43.672928,Michigan,Sanilac,1.0,3,16,7.48,0.459,198,198/99034.nc
29279,2485,-83.077179,27.431805,Unknown,Unknown,1.0,offshore,16,6.18,0.221,4,4/2485.nc
29280,2542,-83.084076,27.504829,Unknown,Unknown,1.0,offshore,16,6.2,0.223,5,5/2542.nc
29281,5656,-83.08371,28.951054,Unknown,Unknown,1.0,offshore,16,6.5,0.243,11,11/5656.nc
