,state,latitude,longitude,Distance to Salt Cavern [km],Salt Cavern Name
421,Arizona,35.624,-111.43,859.7957423638737,SALADO
422,Wisconsin,43.186,-90.633,450.3091793274968,LACEY STORAGE
423,Vermont,44.836,-72.268,460.15673285189285,SENECA LAKE STORAGE
424,Wyoming,43.298,-106.507,978.9434205570304,ASQUITH
425,SouthDakota,43.263,-98.479,1086.6361407252691,LACEY STORAGE
426,Georgia,34.51,-85.197,405.2009701061109,SALTVILLE STORAGE
427,Texas,32.399,-100.932,179.18565961355398,SALADO
428,Arkansas,34.747,-93.537,252.91694125161152,ARCADIA
429,Utah,37.818,-112.22,1029.3104723585518,SALADO
430,Texas,31.503,-96.814,95.40947954249856,BETHEL
431,Nebraska,42.072,-99.469,1086.4299493937706,SALADO
432,Texas,32.539,-102.23,56.39923533128031,SALADO
433,Louisiana,30.437,-91.802,15.888741472575465,BOBCAT GAS STORAGE (PORT BARRE SALT DOME)
434,Georgia,34.352,-83.494,319.17122483143913,SALTVILLE STORAGE
435,Nebraska,40.456,-95.917,919.9325500871556,ARCADIA
436,Virginia,37.37,-78.608,286.71481499363745,SALTVILLE STORAGE
437,Oregon,44.118,-117.215,1155.5642874632092,ASQUITH
438,SouthCarolina,34.021,-82.228,317.8356551553453,SALTVILLE STORAGE
439,Maine,44.19,-69.67,618.3548980966534,SENECA LAKE STORAGE
440,California,34.474,-119.541,1564.2866984604082,SALADO
441,NorthDakota,46.156,-100.029,842.1271966654574,ASQUITH
442,Texas,31.231,-102.5,93.42540108288966,KEYSTONE
443,California,40.212,-121.383,1708.6684525661,ASQUITH
444,Texas,36.102,-102.145,387.6225899868888,SALADO
445,NorthCarolina,35.249,-79.956,242.36047453525487,SALTVILLE STORAGE
446,NorthCarolina,36.058,-80.04,178.9332758723392,SALTVILLE STORAGE
447,Illinois,40.392,-89.278,411.06193571690704,LACEY STORAGE
448,Louisiana,32.878,-93.988,108.20519717739477,ARCADIA
449,Texas,27.277,-98.451,294.88770756356377,MARKHAM
450,Oregon,44.788,-124.028,1480.0097881397862,ASQUITH
451,California,33.668,-116.053,1239.0990916615644,SALADO
452,NorthCarolina,35.233,-79.824,251.82005748006424,SALTVILLE STORAGE
453,Maine,44.697,-70.244,594.0474835021566,SENECA LAKE STORAGE
454,Montana,46.356,-106.262,641.4346846665528,ASQUITH
455,Kansas,37.962,-99.672,654.7020897888052,SALADO
456,Nevada,39.164,-114.139,1250.097021504578,SALADO
457,NewYork,42.77,-78.899,168.9782667254859,SENECA LAKE STORAGE
458,Wyoming,44.498,-108.736,851.6359413125987,ASQUITH
459,Wyoming,43.855,-105.531,924.152301202942,ASQUITH
460,Texas,30.799,-103.092,131.10278314092028,KEYSTONE
461,Nebraska,41.42,-97.82,1051.1278386201468,LACEY STORAGE
462,NewMexico,33.85,-105.102,251.06794437212724,SALADO
463,Mississippi,32.009,-89.155,22.05000244440394,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
464,Texas,26.977,-98.322,308.6666262942024,MARKHAM
465,Utah,39.019,-110.374,981.80253024339,SALADO
466,Wyoming,42.712,-107.763,1043.4238448449992,ASQUITH
467,Arkansas,33.437,-92.409,111.2277183541562,ARCADIA
468,Minnesota,43.847,-93.473,688.7721191546536,LACEY STORAGE
469,NewMexico,33.559,-108.478,537.9361520225949,SALADO
470,Arizona,34.454,-112.779,946.150080895141,SALADO
471,Oregon,43.778,-121.805,1424.5117383493243,ASQUITH
472,Wisconsin,44.583,-91.589,566.1908116860125,LACEY STORAGE
473,Wisconsin,45.254,-88.725,418.5651018038373,LACEY STORAGE
474,Texas,29.987,-98.413,245.0345890949164,MARKHAM
475,Tennessee,36.389,-85.174,308.8489429280247,SALTVILLE STORAGE
476,Arizona,32.506,-110.763,737.579503213147,KEYSTONE
477,Washington,47.064,-118.986,1016.512579774652,ASQUITH
478,Arizona,36.897,-113.944,1121.2458998255593,SALADO
479,Tennessee,35.598,-89.61,411.02720706448673,PERRYVILLE
480,Idaho,42.989,-113.75,1124.0063292287266,ASQUITH
481,Wyoming,41.465,-107.381,1058.549536934799,SALADO
482,Iowa,42.309,-96.211,905.3572801476696,LACEY STORAGE
483,Utah,40.43,-110.108,1081.380278755279,SALADO
484,Kansas,38.294,-97.735,729.500651115376,BETHEL
485,Texas,30.103,-94.559,25.893805092013345,MOSS BLUFF STORAGE DOME
486,Washington,46.282,-123.111,1322.598355407491,ASQUITH
487,Idaho,42.724,-115.045,1195.6844704308928,ASQUITH
488,Oklahoma,35.937,-97.945,486.47915312114606,BETHEL
489,SouthCarolina,34.537,-80.655,276.945304368122,SALTVILLE STORAGE
490,Oklahoma,36.583,-99.87,512.8906429854032,SALADO
491,Missouri,36.891,-89.9,533.9246288497128,PERRYVILLE
492,Kentucky,37.403,-84.316,233.99286595418795,SALTVILLE STORAGE
493,California,38.867,-120.997,1778.8999220147118,SALADO
494,Illinois,41.963,-89.405,350.9140448197072,LACEY STORAGE
495,Indiana,38.21,-87.12,495.81060217820846,SALTVILLE STORAGE
496,Ohio,40.754,-81.21,263.3422589685049,MARYSVILLE STORAGE SYSTEM
497,Ohio,39.937,-80.963,348.64033382940016,SALTVILLE STORAGE
498,SouthCarolina,34.494,-82.002,263.47922966165845,SALTVILLE STORAGE
499,NewYork,42.229,-79.351,203.3643675075444,SENECA LAKE STORAGE
500,Wyoming,41.963,-109.56,1139.6716064369202,ASQUITH
501,Nebraska,41.127,-103.655,943.4590883206992,SALADO
502,Utah,38.748,-112.736,1122.9045241951028,SALADO
503,Colorado,40.303,-105.87,891.862488805263,SALADO
504,Washington,46.771,-117.55,953.420206875324,ASQUITH
505,NorthDakota,48.442,-98.048,768.4702553630447,ASQUITH
506,Michigan,44.351,-85.129,208.6869422005873,LACEY STORAGE
507,Oregon,45.85,-117.691,1032.4678944372138,ASQUITH
508,Arizona,33.673,-114.055,1053.9793579291163,SALADO
509,Wyoming,42.844,-107.335,1027.988107495144,ASQUITH
510,Washington,45.745,-121.548,1261.956111805107,ASQUITH
511,NorthDakota,46.668,-98.945,850.0159925429066,ASQUITH
512,Idaho,43.622,-114.246,1077.3681586644582,ASQUITH
513,Wyoming,44.017,-104.482,920.2833342297362,ASQUITH
514,NorthDakota,48.067,-101.478,606.9725250998268,ASQUITH
515,Texas,33.582,-97.098,217.89389208227624,BETHEL
516,Texas,34.703,-100.165,334.8806652158824,SALADO
517,Michigan,46.331,-88.75,512.9439013246457,LACEY STORAGE
518,Wisconsin,45.409,-87.921,392.0409891496449,LACEY STORAGE
519,California,39.323,-123.832,1911.2758970885257,ASQUITH
520,Utah,41.369,-111.505,1235.5031504219912,ASQUITH
521,Texas,35.041,-101.651,286.0473264644746,SALADO
522,Montana,48.47,-112.653,558.592433887047,ASQUITH
523,WestVirginia,38.153,-80.947,160.81936747456638,SALTVILLE STORAGE
524,Colorado,38.095,-105.122,639.135073729913,SALADO
525,Montana,47.133,-109.0,566.1469719254229,ASQUITH
526,Arizona,32.904,-109.93,663.3585655645393,KEYSTONE
527,Washington,46.149,-122.717,1306.4334242468938,ASQUITH
528,NewMexico,36.863,-104.407,489.301072263694,SALADO
529,Utah,37.136,-112.891,1045.8397448736252,SALADO
530,Oregon,43.06,-120.716,1423.810364287437,ASQUITH
531,Mississippi,32.142,-89.784,39.98187549023511,BOND SALT DOME
532,NorthDakota,48.36,-101.506,581.1340009605423,ASQUITH
533,Nebraska,40.444,-101.548,872.0436633523685,SALADO
534,SouthDakota,43.671,-96.824,954.3746554515584,LACEY STORAGE
535,California,38.853,-119.972,1693.7867830693565,SALADO
536,Oregon,43.564,-119.515,1318.2063662434844,ASQUITH
537,Oklahoma,36.779,-99.881,530.8274947976093,SALADO
538,Wisconsin,43.749,-87.99,266.9300639384337,LACEY STORAGE
539,Colorado,37.862,-105.648,632.7745122527897,SALADO
540,Montana,45.871,-110.95,743.4108884134333,ASQUITH
541,Montana,46.989,-105.567,579.6788937693151,ASQUITH
542,Tennessee,35.258,-84.678,316.5845623995102,SALTVILLE STORAGE
543,NewMexico,36.77,-107.003,596.3569084618456,SALADO
544,Alabama,34.124,-86.578,345.3631753646352,MCINTOSH SALT DOME
545,NewYork,43.301,-75.358,159.62698855454207,SENECA LAKE STORAGE
546,Texas,28.735,-100.209,396.4220861058546,MARKHAM
547,Oklahoma,34.574,-95.791,297.83925270317167,BETHEL
548,Wyoming,42.77,-107.02,1036.2729839556534,ASQUITH
549,Arkansas,35.976,-91.602,401.05175157180247,ARCADIA
550,Oregon,43.7,-120.511,1359.3960590107647,ASQUITH
551,Colorado,37.085,-106.778,610.6647073712971,SALADO
552,Georgia,32.746,-83.382,467.7918895116207,MCINTOSH SALT DOME
553,Minnesota,47.085,-96.712,940.1081937231874,ASQUITH
554,Nevada,41.802,-117.325,1375.6982643800452,ASQUITH
555,Arizona,36.009,-110.696,814.8171897137119,SALADO
556,Minnesota,47.354,-93.156,828.5878695903422,LACEY STORAGE
557,Montana,46.036,-107.957,675.420001511271,ASQUITH
558,Arizona,35.673,-111.849,897.353214326583,SALADO
559,Nebraska,40.422,-99.091,924.2266270702704,SALADO
560,Pennsylvania,40.737,-79.303,273.91628227658003,SENECA LAKE STORAGE
561,Montana,45.678,-110.9,762.2813349959775,ASQUITH
562,Nebraska,41.975,-99.464,1076.2455970966637,SALADO
563,Arizona,33.59,-109.141,599.2998541940168,SALADO
564,Nebraska,40.052,-97.925,923.4858907553662,BETHEL
565,Utah,38.336,-113.626,1164.8395801090703,SALADO
566,Nevada,39.644,-115.002,1341.3399891727909,SALADO
567,Oklahoma,36.046,-97.002,471.7478601316324,BETHEL
568,Colorado,38.983,-107.659,827.3210368243703,SALADO
569,Wyoming,41.395,-104.128,977.2313355658316,SALADO
570,NorthCarolina,34.901,-78.822,343.7905112884173,SALTVILLE STORAGE
571,NorthCarolina,35.191,-81.996,186.43093529617357,SALTVILLE STORAGE
572,NorthDakota,46.976,-97.996,875.6603634672182,ASQUITH
573,Oregon,43.818,-117.89,1214.6740970791368,ASQUITH
574,Arizona,35.714,-113.087,1005.3089518041448,SALADO
575,Montana,45.299,-105.921,761.1170663082623,ASQUITH
576,Oregon,45.382,-120.092,1202.6776689993053,ASQUITH
577,Georgia,33.627,-85.331,364.367823393418,MCINTOSH SALT DOME
578,Arizona,34.084,-110.96,774.1581113147365,SALADO
579,Pennsylvania,39.947,-77.761,283.61365141080057,SENECA LAKE STORAGE
580,Wyoming,41.562,-107.399,1069.0086231101586,SALADO
581,Montana,46.95,-114.66,784.9399255782506,ASQUITH
582,Texas,30.907,-96.808,138.18655806341897,BETHEL
583,Oklahoma,36.54,-95.377,499.3104385108294,ARCADIA
584,Virginia,36.626,-76.857,439.5920700520702,SALTVILLE STORAGE
585,Oklahoma,35.046,-98.32,415.2460013272561,BETHEL
586,NewMexico,32.983,-108.247,509.3035502291901,KEYSTONE
587,Washington,47.342,-117.769,924.9205353813572,ASQUITH
588,NewMexico,32.558,-103.65,79.00567382189907,SALADO
589,Washington,46.731,-123.996,1351.4903285122716,ASQUITH
590,California,36.119,-119.975,1621.840363244077,SALADO
591,Texas,31.337,-105.429,244.65236681911875,KEYSTONE
592,Minnesota,47.162,-93.327,826.0523261228585,LACEY STORAGE
593,Minnesota,47.575,-95.744,964.420198484104,ASQUITH
594,Iowa,41.714,-94.295,755.9138748264331,LACEY STORAGE
595,NorthDakota,47.912,-102.936,556.613849387693,ASQUITH
596,NorthCarolina,35.324,-78.988,303.14173169451425,SALTVILLE STORAGE
597,Arkansas,35.328,-90.171,362.42153050257593,PERRYVILLE
598,Nevada,40.655,-118.869,1551.3448932458475,ASQUITH
599,Vermont,44.623,-72.195,452.2493360286775,SENECA LAKE STORAGE
600,Montana,48.935,-112.962,537.5933679160195,ASQUITH
601,NorthDakota,48.038,-98.853,748.62588877335,ASQUITH
602,Arkansas,35.334,-90.304,358.6676766119054,PERRYVILLE
603,Texas,31.786,-93.89,123.6661908410544,ARCADIA
604,Missouri,36.533,-94.561,469.4095734058131,ARCADIA
605,Kansas,39.284,-101.165,750.7282101066983,SALADO
606,Texas,31.789,-104.72,167.81040771651092,KEYSTONE
607,Nebraska,40.47,-100.827,885.5472207230279,SALADO
608,Pennsylvania,40.344,-78.527,267.47077177350167,SENECA LAKE STORAGE
609,Idaho,43.592,-112.847,1033.8545126070844,ASQUITH
610,SouthDakota,43.169,-101.795,1071.4892132943555,ASQUITH
611,Minnesota,43.698,-91.349,517.8914943265505,LACEY STORAGE
612,Wyoming,41.832,-110.874,1173.4721301784514,ASQUITH
613,Arizona,36.681,-109.05,725.144756504644,SALADO
614,NewMexico,34.315,-108.877,592.6384074409918,SALADO
615,Florida,26.217,-81.187,869.5135932807952,MCINTOSH SALT DOME
616,Florida,30.085,-83.828,421.63191176547446,MCINTOSH SALT DOME
617,Michigan,42.067,-83.59,132.46260217324073,MARYSVILLE STORAGE SYSTEM
618,Montana,45.763,-106.317,706.6512362557571,ASQUITH
619,Florida,27.438,-81.932,726.407494396916,MCINTOSH SALT DOME
620,NorthDakota,46.004,-97.647,971.7885128014652,ASQUITH
621,Florida,30.282,-84.802,325.924211185753,MCINTOSH SALT DOME
622,Texas,35.538,-101.557,340.51987260489693,SALADO
623,Colorado,40.527,-105.469,905.422391741074,SALADO
624,Kentucky,36.512,-88.297,523.2760125680562,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
625,Minnesota,45.988,-93.222,749.2608153681387,LACEY STORAGE
626,Oklahoma,34.371,-94.737,265.7408674091704,ARCADIA
627,Georgia,31.621,-81.394,582.3146224702748,SALTVILLE STORAGE
628,Georgia,31.909,-85.067,288.9518670621072,MCINTOSH SALT DOME
629,Kentucky,37.559,-84.985,295.6027658203029,SALTVILLE STORAGE
630,Idaho,45.927,-116.425,959.6744446899224,ASQUITH
631,California,40.498,-122.549,1741.0849027242334,ASQUITH
632,Oregon,43.61,-119.846,1331.524807056908,ASQUITH
633,NewMexico,33.84,-103.787,159.83725696852,SALADO
634,Missouri,38.174,-92.992,626.488631905027,ARCADIA
635,Florida,30.869,-86.989,106.86027347517204,MCINTOSH SALT DOME
636,Montana,45.161,-112.981,879.3062886069052,ASQUITH
637,Texas,30.411,-96.053,103.74418444668598,PIERCE JUNCTION SALT DOME
638,Wyoming,42.825,-110.812,1064.816236759411,ASQUITH
639,NewMexico,32.255,-105.161,210.01267293553576,KEYSTONE
640,Oregon,42.685,-118.096,1326.7405160032142,ASQUITH
641,Arizona,33.281,-110.134,687.5754371281033,SALADO
642,Kansas,37.903,-97.724,687.1652914344204,BETHEL
643,Utah,38.311,-113.051,1120.0041021145796,SALADO
644,Texas,35.636,-101.565,350.4946650281912,SALADO
645,Wyoming,42.366,-104.256,1085.561209481323,SALADO
646,Montana,46.442,-106.438,630.6531653942976,ASQUITH
647,Oklahoma,34.87,-96.056,330.7184320986313,BETHEL
648,Montana,45.656,-110.1,745.9681576785824,ASQUITH
649,Maine,44.551,-69.988,606.904973091545,SENECA LAKE STORAGE
650,Colorado,38.61,-104.77,684.2742720769475,SALADO
651,Mississippi,34.812,-89.682,327.7169904647313,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
652,Kentucky,38.576,-83.118,224.33481082352728,SALTVILLE STORAGE
653,Nevada,39.775,-118.112,1583.103931676264,SALADO
654,Texas,31.016,-100.715,238.3595175774581,KEYSTONE
655,Pennsylvania,39.767,-75.772,308.97331522379613,SENECA LAKE STORAGE
656,NewMexico,34.133,-108.711,572.4393946669295,SALADO
657,Wisconsin,46.814,-91.098,671.0503116203209,LACEY STORAGE
658,Texas,29.699,-97.785,176.49060983196395,MARKHAM
659,Florida,30.008,-85.092,312.45480594473594,MCINTOSH SALT DOME
660,Pennsylvania,41.757,-75.724,121.53497685299068,SENECA LAKE STORAGE
661,Texas,31.102,-94.792,96.74722555615008,DAYTON NORTH
662,Washington,45.962,-122.63,1313.3544538476667,ASQUITH
663,Texas,28.003,-97.141,146.02362404937134,MARKHAM
664,Georgia,32.072,-84.657,330.97241315042464,MCINTOSH SALT DOME
665,Oregon,43.574,-123.454,1535.07171031643,ASQUITH
666,Arkansas,34.064,-93.954,196.1402973635406,ARCADIA
667,Tennessee,35.18,-87.507,403.816051362697,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
668,Montana,45.298,-107.335,755.3271625851534,ASQUITH
669,NewMexico,35.279,-104.484,329.6369159493924,SALADO
670,Nebraska,40.133,-101.953,833.709134430124,SALADO
671,SouthDakota,43.862,-97.436,1005.1073511226564,LACEY STORAGE
672,Kansas,39.192,-101.016,743.5513191685393,SALADO
673,NorthDakota,48.693,-100.212,624.6691094089646,ASQUITH
674,Kansas,39.674,-95.49,826.163826354128,ARCADIA
675,Oregon,43.965,-122.999,1478.5959648105948,ASQUITH
676,Idaho,42.293,-112.945,1171.6046403059802,ASQUITH
677,NorthDakota,47.449,-98.985,785.2378785175525,ASQUITH
678,Michigan,46.128,-85.275,402.97900707227154,TIPPERARY - GODERICH
679,Oregon,44.454,-120.826,1315.997241343369,ASQUITH
680,NorthDakota,48.849,-103.886,430.9722861298152,ASQUITH
681,Michigan,43.297,-83.034,61.22203067162889,MARYSVILLE STORAGE SYSTEM
682,Idaho,42.418,-114.343,1201.6566138127669,ASQUITH
683,Texas,35.578,-102.771,324.5712695139173,SALADO
684,Texas,34.9,-100.176,349.17781271313146,SALADO
685,Colorado,37.002,-103.737,489.854231724256,SALADO
686,Louisiana,29.929,-91.582,40.29820511051317,JEFFERSON ISLAND STORAGE AND HUB LLC
687,Vermont,44.175,-72.533,404.3817154937096,SENECA LAKE STORAGE
688,Washington,46.752,-122.171,1233.5546784044573,ASQUITH
689,Texas,35.161,-101.127,319.0968140924448,SALADO
690,NorthDakota,46.639,-100.223,790.1158139242393,ASQUITH
691,Alabama,32.506,-87.562,145.03258112177028,MCINTOSH SALT DOME
692,Kansas,39.025,-100.155,746.7440843354101,SALADO
693,Nebraska,41.454,-100.609,996.2411970226092,SALADO
694,Nevada,40.37,-118.766,1574.1011148115065,ASQUITH
695,Washington,46.805,-121.863,1210.8057740227366,ASQUITH
696,Kentucky,37.049,-83.687,171.91365006196,SALTVILLE STORAGE
697,Arizona,35.903,-109.855,741.4591584536514,SALADO
698,Kentucky,37.536,-84.711,271.53152929903393,SALTVILLE STORAGE
699,Idaho,46.646,-117.011,932.80455628999,ASQUITH
700,Georgia,34.095,-84.996,423.3297477434977,MCINTOSH SALT DOME
701,Missouri,37.113,-93.862,516.0633680038549,ARCADIA
702,Arizona,34.172,-113.38,996.5224251298628,SALADO
703,NewMexico,33.934,-106.563,376.8434748618015,SALADO
704,Missouri,36.821,-94.008,486.7648075662732,ARCADIA
705,Michigan,43.64,-86.174,151.5046865716575,LACEY STORAGE
706,Pennsylvania,40.356,-80.28,339.1715420406333,MARYSVILLE STORAGE SYSTEM
707,Oregon,43.114,-118.563,1309.9292581437385,ASQUITH
708,Georgia,32.209,-81.276,518.0731989302615,SALTVILLE STORAGE
709,Missouri,37.903,-94.254,608.7503089770962,ARCADIA
710,Wyoming,44.747,-109.259,830.314535373118,ASQUITH
711,Oregon,45.825,-123.386,1369.5311804092908,ASQUITH
712,SouthDakota,45.095,-99.49,963.0854652120548,ASQUITH
713,Texas,30.887,-93.664,103.53202795986329,SPINDLETOP
714,Texas,29.442,-103.956,296.6857737702557,KEYSTONE
715,Pennsylvania,41.313,-79.149,223.538164721774,SENECA LAKE STORAGE
716,Arkansas,33.575,-94.229,169.25035084500402,ARCADIA
717,Colorado,37.954,-104.266,602.7995316124782,SALADO
718,Texas,31.994,-97.458,146.30952947980984,BETHEL
719,Michigan,42.801,-82.988,44.2195374544276,MARYSVILLE STORAGE SYSTEM
720,Minnesota,45.693,-93.079,724.1924323469892,LACEY STORAGE
721,Montana,48.598,-115.048,678.9247939849092,ASQUITH
722,Missouri,40.549,-94.905,836.5425554980588,LACEY STORAGE
723,NewYork,43.35,-76.424,110.7210476674556,SENECA LAKE STORAGE
724,Texas,30.703,-94.673,58.55656891071008,DAYTON NORTH
725,Utah,40.183,-109.618,1033.909298023047,SALADO
726,Oregon,44.381,-117.467,1144.4174908034788,ASQUITH
727,Oklahoma,35.05,-98.054,402.8678913962668,BETHEL
728,Wisconsin,44.671,-91.273,547.0250576173446,LACEY STORAGE
729,Colorado,38.032,-102.88,596.9039238207188,SALADO
730,Idaho,47.864,-116.132,792.8195775671771,ASQUITH
731,Illinois,38.812,-89.016,518.4854423457709,LACEY STORAGE
732,California,34.948,-120.253,1632.4932943210365,SALADO
733,Texas,28.407,-96.782,89.16788747815532,MARKHAM
734,Missouri,38.815,-91.413,663.2561013729071,LACEY STORAGE
735,Texas,33.43,-99.83,291.9176186528293,SALADO
736,Oklahoma,36.507,-101.908,435.65419659332775,SALADO
737,Minnesota,45.701,-93.551,757.6150627163507,LACEY STORAGE
738,Utah,37.527,-109.494,814.0376009378651,SALADO
739,Georgia,31.933,-83.265,456.9010642549607,MCINTOSH SALT DOME
740,NewMexico,32.414,-108.928,564.7624773776932,KEYSTONE
741,Montana,47.72,-107.821,487.9829106835696,ASQUITH
742,Minnesota,44.738,-94.518,791.9074824056871,LACEY STORAGE
743,Utah,38.468,-113.376,1153.3177031513494,SALADO
744,Utah,37.747,-110.238,880.5676060116728,SALADO
745,Montana,47.887,-106.869,468.1324689399876,ASQUITH
746,Wisconsin,44.579,-91.435,554.7204583303237,LACEY STORAGE
747,Indiana,39.407,-85.958,346.3187523202593,LACEY STORAGE
748,NewMexico,31.934,-106.659,349.7216204043793,KEYSTONE
749,Georgia,31.484,-81.934,578.9150843359046,MCINTOSH SALT DOME
750,SouthDakota,43.942,-98.66,1103.827640797749,LACEY STORAGE
751,NorthCarolina,36.134,-81.529,83.55746329644563,SALTVILLE STORAGE
752,Mississippi,32.807,-89.21,104.19127948477755,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
753,Illinois,42.009,-88.362,265.18014654927566,LACEY STORAGE
754,Kansas,37.349,-100.465,563.4676953594796,SALADO
755,Vermont,44.742,-72.306,451.8583614608932,SENECA LAKE STORAGE
756,Oklahoma,36.441,-96.737,510.4229944901308,BETHEL
757,Texas,27.083,-98.086,284.2178903716182,MARKHAM
758,NewYork,42.645,-77.108,30.804328391132746,SENECA LAKE STORAGE
759,Louisiana,30.984,-93.535,107.65531816877764,PINE PRAIRIE
760,NewHampshire,43.012,-71.59,439.6537112993854,SENECA LAKE STORAGE
761,NewYork,43.91,-74.052,284.70524463702566,SENECA LAKE STORAGE
762,Montana,45.683,-108.678,720.4763978769907,ASQUITH
763,Iowa,42.396,-94.276,745.656199383354,LACEY STORAGE
764,Minnesota,45.222,-94.194,783.7099249752473,LACEY STORAGE
765,Michigan,44.051,-83.797,164.30087528617975,MARYSVILLE STORAGE SYSTEM
766,Wyoming,43.692,-111.025,975.879495853674,ASQUITH
767,Kansas,37.877,-102.029,584.0668468811795,SALADO
768,Virginia,36.816,-79.722,182.83285279360285,SALTVILLE STORAGE
769,SouthCarolina,34.955,-82.581,223.78627874371963,SALTVILLE STORAGE
770,Illinois,37.973,-89.94,641.4804106567236,LACEY STORAGE
771,Nebraska,41.522,-97.383,1013.1853742274776,LACEY STORAGE
772,Utah,37.854,-113.498,1129.429533937435,SALADO
773,Montana,48.368,-114.465,662.0298208398112,ASQUITH
774,Montana,46.09,-104.148,703.6852108237841,ASQUITH
775,Wisconsin,45.801,-90.078,536.8530272901871,LACEY STORAGE
776,Kansas,38.986,-101.283,716.2593349160852,SALADO
777,Arizona,35.687,-110.899,817.4201285908531,SALADO
778,Oregon,42.223,-121.453,1533.8930834680878,ASQUITH
779,Washington,47.57,-122.726,1220.7861291950198,ASQUITH
780,NewMexico,34.359,-106.228,369.2392027462786,SALADO
781,Colorado,38.072,-102.047,605.3526290675909,SALADO
