,latitude,longitude,state
36289,38.8331,-87.3863,Indiana
36290,38.825,-87.2705,Indiana
36291,38.8167,-87.1548,Indiana
36292,38.8084,-87.039,Indiana
36293,38.7999,-86.9233,Indiana
36294,38.7914,-86.8077,Indiana
36295,38.7827,-86.692,Indiana
36296,38.7739,-86.5764,Indiana
36297,38.765,-86.4608,Indiana
36298,38.756,-86.3452,Indiana
36299,38.7469,-86.2296,Indiana
36300,38.7377,-86.1141,Indiana
36301,38.7284,-85.9986,Indiana
36302,38.719,-85.8832,Indiana
36303,38.7094,-85.7678,Indiana
36304,38.6998,-85.6524,Indiana
36305,38.69,-85.537,Indiana
36306,38.6802,-85.4217,Kentucky
36307,38.6702,-85.3064,Kentucky
36308,38.6602,-85.1911,Kentucky
36309,38.65,-85.0758,Kentucky
36310,38.6397,-84.9606,Kentucky
36311,38.6293,-84.8455,Kentucky
36312,38.6188,-84.7303,Kentucky
36313,38.6082,-84.6152,Kentucky
36314,38.5975,-84.5001,Kentucky
36315,38.5866,-84.3851,Kentucky
36316,38.5757,-84.2701,Kentucky
36317,38.5647,-84.1551,Kentucky
36318,38.5535,-84.0402,Kentucky
36319,38.5423,-83.9253,Kentucky
36320,38.5309,-83.8104,Kentucky
36321,38.5195,-83.6956,Kentucky
36322,38.5079,-83.5808,Kentucky
36323,38.4962,-83.466,Kentucky
36324,38.4844,-83.3513,Kentucky
36325,38.4725,-83.2366,Kentucky
36326,38.4605,-83.122,Kentucky
36327,38.4484,-83.0074,Kentucky
36328,38.4362,-82.8928,Kentucky
36329,38.4239,-82.7782,Kentucky
36330,38.4115,-82.6638,Kentucky
36331,38.3989,-82.5493,West Virginia
36332,38.3863,-82.4349,West Virginia
36333,38.3735,-82.3205,West Virginia
36334,38.3607,-82.2062,West Virginia
36335,38.3477,-82.0919,West Virginia
36336,38.3347,-81.9776,West Virginia
36337,38.3215,-81.8634,West Virginia
36338,38.3082,-81.7492,West Virginia
36339,38.2948,-81.6351,West Virginia
36340,38.2814,-81.521,West Virginia
36341,38.2678,-81.4069,West Virginia
36342,38.2541,-81.2929,West Virginia
36343,38.2403,-81.179,West Virginia
36344,38.2263,-81.0651,West Virginia
36345,38.2123,-80.9512,West Virginia
36346,38.1982,-80.8373,West Virginia
36347,38.184,-80.7235,West Virginia
36348,38.1697,-80.6098,West Virginia
36349,38.1552,-80.4961,West Virginia
36350,38.1407,-80.3824,West Virginia
36351,38.126,-80.2688,West Virginia
36352,38.1113,-80.1553,West Virginia
36353,38.0964,-80.0417,West Virginia
36354,38.0814,-79.9283,Virginia
36355,38.0664,-79.8148,Virginia
36356,38.0512,-79.7015,Virginia
36357,38.0359,-79.5881,Virginia
36358,38.0205,-79.4748,Virginia
36359,38.0051,-79.3616,Virginia
36360,37.9895,-79.2484,Virginia
36361,37.9738,-79.1352,Virginia
36362,37.958,-79.0221,Virginia
36363,37.942,-78.9091,Virginia
36364,37.926,-78.7961,Virginia
36365,37.9099,-78.6832,Virginia
36366,37.8937,-78.5702,Virginia
36367,37.8774,-78.4574,Virginia
36368,37.8609,-78.3446,Virginia
36369,37.8444,-78.2318,Virginia
36370,37.8278,-78.1191,Virginia
36371,37.811,-78.0065,Virginia
36372,37.7942,-77.8939,Virginia
36373,37.7772,-77.7814,Virginia
36374,37.7602,-77.6689,Virginia
36375,37.743,-77.5564,Virginia
36376,37.7258,-77.444,Virginia
36377,37.7084,-77.3317,Virginia
36378,37.6909,-77.2194,Virginia
36379,37.6734,-77.1072,Virginia
36380,37.6557,-76.995,Virginia
36381,37.6379,-76.8829,Virginia
36382,37.62,-76.7708,Virginia
36383,37.6021,-76.6588,Virginia
36384,37.584,-76.5468,Virginia
36385,37.5658,-76.4349,Virginia
36386,37.5475,-76.323,Virginia
36387,37.5291,-76.2112,Virginia
36388,37.492,-75.9878,Virginia
36389,37.4733,-75.8762,Virginia
36390,37.4545,-75.7646,Virginia
36391,37.4356,-75.6531,Virginia
36392,36.446,-121.8807,California
36393,36.47,-121.7722,California
36394,36.4939,-121.6636,California
36395,36.5176,-121.555,California
36396,36.5413,-121.4463,California
36397,36.5649,-121.3376,California
36398,36.5883,-121.2288,California
36399,36.6117,-121.1199,California
36400,36.635,-121.0109,California
36401,36.6581,-120.9019,California
36402,36.6812,-120.7928,California
36403,36.7042,-120.6836,California
36404,36.7271,-120.5744,California
36405,36.7498,-120.4651,California
36406,36.7725,-120.3558,California
36407,36.7951,-120.2463,California
36408,36.8176,-120.1368,California
36409,36.8399,-120.0273,California
36410,36.8622,-119.9177,California
36411,36.8844,-119.808,California
36412,36.9065,-119.6982,California
36413,36.9284,-119.5884,California
36414,36.9503,-119.4785,California
36415,36.9721,-119.3686,California
36416,36.9938,-119.2586,California
36417,37.0153,-119.1485,California
36418,37.0368,-119.0384,California
36419,37.0582,-118.9282,California
36420,37.0795,-118.8179,California
36421,37.1006,-118.7076,California
36422,37.1217,-118.5972,California
36423,37.1427,-118.4868,California
36424,37.1636,-118.3762,California
36425,37.1843,-118.2657,California
36426,37.205,-118.155,California
36427,37.2256,-118.0443,California
36428,37.246,-117.9336,California
36429,37.2664,-117.8228,California
36430,37.2866,-117.7119,California
36431,37.3068,-117.601,Nevada
36432,37.3269,-117.49,Nevada
36433,37.3468,-117.3789,Nevada
36434,37.3667,-117.2678,Nevada
36435,37.3864,-117.1566,Nevada
36436,37.4061,-117.0454,Nevada
36437,37.4256,-116.9341,Nevada
36438,37.4451,-116.8227,Nevada
36439,37.4644,-116.7113,Nevada
36440,37.4837,-116.5999,Nevada
36441,37.5028,-116.4883,Nevada
36442,37.5218,-116.3768,Nevada
36443,37.5408,-116.2651,Nevada
36444,37.5596,-116.1534,Nevada
36445,37.5783,-116.0417,Nevada
36446,37.597,-115.9299,Nevada
36447,37.6155,-115.818,Nevada
36448,37.6339,-115.7061,Nevada
36449,37.6522,-115.5941,Nevada
36450,37.6704,-115.4821,Nevada
36451,37.6885,-115.37,Nevada
36452,37.7066,-115.2578,Nevada
36453,37.7245,-115.1456,Nevada
36454,37.7423,-115.0334,Nevada
36455,37.76,-114.9211,Nevada
36456,37.7776,-114.8087,Nevada
36457,37.7951,-114.6963,Nevada
36458,37.8124,-114.5839,Nevada
36459,37.8297,-114.4713,Nevada
36460,37.8469,-114.3588,Nevada
36461,37.864,-114.2461,Nevada
36462,37.881,-114.1335,Nevada
36463,37.8978,-114.0208,Utah
36464,37.9146,-113.908,Utah
36465,37.9313,-113.7951,Utah
36466,37.9478,-113.6823,Utah
36467,37.9643,-113.5693,Utah
36468,37.9806,-113.4564,Utah
36469,37.9969,-113.3433,Utah
36470,38.013,-113.2303,Utah
36471,38.029,-113.1171,Utah
36472,38.045,-113.004,Utah
36473,38.0608,-112.8907,Utah
36474,38.0765,-112.7775,Utah
36475,38.0921,-112.6641,Utah
36476,38.1076,-112.5508,Utah
36477,38.123,-112.4373,Utah
36478,38.1383,-112.3239,Utah
36479,38.1535,-112.2104,Utah
36480,38.1686,-112.0968,Utah
36481,38.1836,-111.9832,Utah
36482,38.1985,-111.8696,Utah
36483,38.2133,-111.7559,Utah
36484,38.228,-111.6421,Utah
36485,38.2425,-111.5283,Utah
36486,38.257,-111.4145,Utah
36487,38.2713,-111.3006,Utah
36488,38.2856,-111.1867,Utah
36489,38.2997,-111.0727,Utah
36490,38.3138,-110.9587,Utah
36491,38.3277,-110.8447,Utah
36492,38.3415,-110.7306,Utah
36493,38.3552,-110.6164,Utah
36494,38.3689,-110.5023,Utah
36495,38.3824,-110.388,Utah
36496,38.3958,-110.2738,Utah
36497,38.4091,-110.1595,Utah
36498,38.4223,-110.0451,Utah
36499,38.4353,-109.9307,Utah
36500,38.4483,-109.8163,Utah
36501,38.4612,-109.7018,Utah
36502,38.474,-109.5873,Utah
36503,38.4866,-109.4728,Utah
36504,38.4992,-109.3582,Utah
36505,38.5116,-109.2435,Utah
36506,38.524,-109.1289,Utah
36507,38.5362,-109.0142,Colorado
36508,38.5483,-108.8994,Colorado
36509,38.5603,-108.7846,Colorado
36510,38.5722,-108.6698,Colorado
36511,38.5841,-108.555,Colorado
36512,38.5958,-108.4401,Colorado
36513,38.6073,-108.3251,Colorado
36514,38.6188,-108.2102,Colorado
36515,38.6302,-108.0952,Colorado
36516,38.6415,-107.9801,Colorado
36517,38.6526,-107.8651,Colorado
36518,38.6637,-107.75,Colorado
36519,38.6746,-107.6348,Colorado
36520,38.6855,-107.5196,Colorado
36521,38.6962,-107.4044,Colorado
36522,38.7069,-107.2892,Colorado
36523,38.7174,-107.1739,Colorado
36524,38.7278,-107.0586,Colorado
36525,38.7381,-106.9432,Colorado
36526,38.7483,-106.8279,Colorado
36527,38.7584,-106.7125,Colorado
36528,38.7684,-106.597,Colorado
36529,38.7782,-106.4815,Colorado
36530,38.788,-106.366,Colorado
36531,38.7977,-106.2505,Colorado
36532,38.8072,-106.1349,Colorado
36533,38.8166,-106.0194,Colorado
36534,38.826,-105.9037,Colorado
36535,38.8352,-105.7881,Colorado
36536,38.8443,-105.6724,Colorado
36537,38.8533,-105.5567,Colorado
36538,38.8622,-105.4409,Colorado
36539,38.871,-105.3252,Colorado
36540,38.8797,-105.2094,Colorado
36541,38.8883,-105.0936,Colorado
36542,38.8968,-104.9777,Colorado
36543,38.9051,-104.8618,Colorado
36544,38.9134,-104.7459,Colorado
36545,38.9215,-104.63,Colorado
36546,38.9296,-104.514,Colorado
36547,38.9375,-104.3981,Colorado
36548,38.9453,-104.2821,Colorado
36549,38.953,-104.166,Colorado
36550,38.9606,-104.05,Colorado
36551,38.9681,-103.9339,Colorado
36552,38.9755,-103.8178,Colorado
36553,38.9828,-103.7017,Colorado
36554,38.99,-103.5855,Colorado
36555,38.997,-103.4693,Colorado
36556,39.004,-103.3531,Colorado
36557,39.0108,-103.2369,Colorado
36558,39.0175,-103.1207,Colorado
36559,39.0242,-103.0044,Colorado
36560,39.0307,-102.8882,Colorado
36561,39.0371,-102.7719,Colorado
36562,39.0434,-102.6555,Colorado
36563,39.0496,-102.5392,Colorado
36564,39.0557,-102.4228,Colorado
36565,39.0616,-102.3064,Colorado
36566,39.0675,-102.19,Colorado
36567,39.0732,-102.0736,Colorado
36568,39.0789,-101.9572,Kansas
36569,39.0844,-101.8407,Kansas
36570,39.0898,-101.7243,Kansas
36571,39.0952,-101.6078,Kansas
36572,39.1004,-101.4913,Kansas
36573,39.1055,-101.3748,Kansas
36574,39.1105,-101.2582,Kansas
36575,39.1153,-101.1417,Kansas
36576,39.1201,-101.0251,Kansas
36577,39.1248,-100.9085,Kansas
36578,39.1293,-100.7919,Kansas
36579,39.1338,-100.6753,Kansas
36580,39.1381,-100.5587,Kansas
36581,39.1423,-100.442,Kansas
36582,39.1464,-100.3254,Kansas
36583,39.1504,-100.2087,Kansas
36584,39.1543,-100.092,Kansas
36585,39.1581,-99.9753,Kansas
36586,39.1618,-99.8586,Kansas
36587,39.1654,-99.7419,Kansas
36588,39.1688,-99.6252,Kansas
36589,39.1722,-99.5084,Kansas
36590,39.1754,-99.3917,Kansas
36591,39.1785,-99.2749,Kansas
36592,39.1816,-99.1582,Kansas
36593,39.1845,-99.0414,Kansas
36594,39.1873,-98.9246,Kansas
36595,39.19,-98.8078,Kansas
36596,39.1925,-98.691,Kansas
36597,39.195,-98.5742,Kansas
36598,39.1974,-98.4574,Kansas
36599,39.1996,-98.3405,Kansas
36600,39.2018,-98.2237,Kansas
36601,39.2038,-98.1068,Kansas
36602,39.2057,-97.99,Kansas
36603,39.2075,-97.8731,Kansas
36604,39.2092,-97.7563,Kansas
36605,39.2108,-97.6394,Kansas
36606,39.2123,-97.5225,Kansas
36607,39.2137,-97.4057,Kansas
36608,39.215,-97.2888,Kansas
36609,39.2161,-97.1719,Kansas
36610,39.2172,-97.055,Kansas
36611,39.2181,-96.9381,Kansas
36612,39.2189,-96.8212,Kansas
36613,39.2196,-96.7043,Kansas
36614,39.2202,-96.5874,Kansas
36615,39.2207,-96.4705,Kansas
36616,39.2211,-96.3536,Kansas
36617,39.2214,-96.2367,Kansas
36618,39.2216,-96.1198,Kansas
36619,39.2216,-96.0029,Kansas
36620,39.2216,-95.886,Kansas
36621,39.2214,-95.7691,Kansas
36622,39.2211,-95.6522,Kansas
36623,39.2208,-95.5353,Kansas
36624,39.2203,-95.4184,Kansas
36625,39.2197,-95.3015,Kansas
36626,39.219,-95.1846,Kansas
36627,39.2181,-95.0677,Kansas
36628,39.2172,-94.9508,Kansas
36629,39.2162,-94.8339,Kansas
36630,39.215,-94.7171,Missouri
36631,39.2138,-94.6002,Missouri
36632,39.2124,-94.4833,Missouri
36633,39.2109,-94.3664,Missouri
36634,39.2093,-94.2496,Missouri
36635,39.2076,-94.1327,Missouri
36636,39.2058,-94.0158,Missouri
36637,39.2039,-93.899,Missouri
36638,39.2019,-93.7822,Missouri
36639,39.1997,-93.6653,Missouri
36640,39.1975,-93.5485,Missouri
36641,39.1951,-93.4317,Missouri
36642,39.1927,-93.3149,Missouri
36643,39.1901,-93.198,Missouri
36644,39.1874,-93.0812,Missouri
36645,39.1846,-92.9645,Missouri
36646,39.1817,-92.8477,Missouri
36647,39.1787,-92.7309,Missouri
36648,39.1756,-92.6141,Missouri
36649,39.1723,-92.4974,Missouri
36650,39.169,-92.3807,Missouri
36651,39.1655,-92.2639,Missouri
36652,39.162,-92.1472,Missouri
36653,39.1583,-92.0305,Missouri
36654,39.1545,-91.9138,Missouri
36655,39.1506,-91.7971,Missouri
36656,39.1466,-91.6805,Missouri
36657,39.1425,-91.5638,Missouri
36658,39.1383,-91.4472,Missouri
36659,39.134,-91.3305,Missouri
36660,39.1295,-91.2139,Missouri
36661,39.125,-91.0973,Missouri
36662,39.1203,-90.9807,Missouri
36663,39.1156,-90.8642,Missouri
36664,39.1107,-90.7476,Missouri
36665,39.1057,-90.6311,Illinois
36666,39.1006,-90.5145,Illinois
36667,39.0954,-90.398,Illinois
36668,39.0901,-90.2816,Illinois
36669,39.0847,-90.1651,Illinois
36670,39.0792,-90.0486,Illinois
36671,39.0735,-89.9322,Illinois
36672,39.0678,-89.8158,Illinois
36673,39.0619,-89.6994,Illinois
36674,39.056,-89.583,Illinois
36675,39.0499,-89.4666,Illinois
36676,39.0437,-89.3503,Illinois
36677,39.0374,-89.234,Illinois
36678,39.031,-89.1177,Illinois
36679,39.0245,-89.0014,Illinois
36680,39.0179,-88.8851,Illinois
36681,39.0111,-88.7689,Illinois
36682,39.0043,-88.6527,Illinois
36683,38.9974,-88.5365,Illinois
36684,38.9903,-88.4203,Illinois
36685,38.9831,-88.3041,Illinois
36686,38.9759,-88.188,Illinois
36687,38.9685,-88.0719,Illinois
36688,38.961,-87.9558,Illinois
36689,38.9534,-87.8398,Illinois
36690,38.9457,-87.7237,Illinois
36691,38.9379,-87.6077,Illinois
36692,38.93,-87.4918,Indiana
36693,38.9219,-87.3758,Indiana
36694,38.9138,-87.2599,Indiana
36695,38.9055,-87.144,Indiana
36696,38.8972,-87.0281,Indiana
36697,38.8887,-86.9122,Indiana
36698,38.8802,-86.7964,Indiana
36699,38.8715,-86.6806,Indiana
36700,38.8627,-86.5648,Indiana
36701,38.8538,-86.4491,Indiana
36702,38.8448,-86.3334,Indiana
36703,38.8357,-86.2177,Indiana
36704,38.8264,-86.1021,Indiana
36705,38.8171,-85.9864,Indiana
36706,38.8077,-85.8708,Indiana
36707,38.7981,-85.7553,Indiana
36708,38.7885,-85.6397,Indiana
36709,38.7787,-85.5242,Indiana
36710,38.7689,-85.4088,Indiana
36711,38.7589,-85.2933,Indiana
36712,38.7488,-85.1779,Indiana
36713,38.7386,-85.0625,Kentucky
36714,38.7283,-84.9472,Kentucky
36715,38.7179,-84.8319,Kentucky
36716,38.7074,-84.7166,Kentucky
36717,38.6968,-84.6013,Kentucky
36718,38.686,-84.4861,Kentucky
36719,38.6752,-84.3709,Kentucky
36720,38.6642,-84.2558,Kentucky
36721,38.6532,-84.1407,Kentucky
36722,38.642,-84.0256,Kentucky
36723,38.6308,-83.9106,Kentucky
36724,38.6194,-83.7956,Kentucky
36725,38.6079,-83.6806,Kentucky
36726,38.5963,-83.5657,Kentucky
36727,38.5846,-83.4508,Kentucky
36728,38.5728,-83.3359,Kentucky
36729,38.5609,-83.2211,Kentucky
36730,38.5489,-83.1063,Kentucky
36731,38.5368,-82.9916,Kentucky
36732,38.5246,-82.8769,Kentucky
36733,38.5122,-82.7622,Kentucky
36734,38.4998,-82.6476,Ohio
36735,38.4873,-82.533,Ohio
36736,38.4746,-82.4184,Ohio
36737,38.4618,-82.3039,West Virginia
36738,38.449,-82.1894,West Virginia
36739,38.436,-82.075,West Virginia
36740,38.4229,-81.9606,West Virginia
36741,38.4097,-81.8463,West Virginia
36742,38.3964,-81.732,West Virginia
36743,38.383,-81.6177,West Virginia
36744,38.3695,-81.5035,West Virginia
36745,38.3559,-81.3893,West Virginia
36746,38.3422,-81.2751,West Virginia
36747,38.3284,-81.161,West Virginia
36748,38.3145,-81.047,West Virginia
36749,38.3004,-80.933,West Virginia
36750,38.2863,-80.819,West Virginia
36751,38.2721,-80.7051,West Virginia
36752,38.2577,-80.5912,West Virginia
36753,38.2432,-80.4774,West Virginia
36754,38.2287,-80.3636,West Virginia
36755,38.214,-80.2498,West Virginia
36756,38.1992,-80.1361,West Virginia
36757,38.1844,-80.0225,West Virginia
36758,38.1694,-79.9089,Virginia
36759,38.1543,-79.7953,Virginia
36760,38.1391,-79.6818,Virginia
36761,38.1238,-79.5683,Virginia
36762,38.1084,-79.4549,Virginia
36763,38.0929,-79.3415,Virginia
36764,38.0773,-79.2282,Virginia
36765,38.0616,-79.1149,Virginia
36766,38.0458,-79.0017,Virginia
36767,38.0298,-78.8885,Virginia
36768,38.0138,-78.7754,Virginia
36769,37.9977,-78.6623,Virginia
36770,37.9814,-78.5493,Virginia
36771,37.9651,-78.4363,Virginia
36772,37.9486,-78.3234,Virginia
36773,37.9321,-78.2105,Virginia
36774,37.9154,-78.0977,Virginia
36775,37.8987,-77.9849,Virginia
36776,37.8818,-77.8722,Virginia
36777,37.8648,-77.7595,Virginia
36778,37.8478,-77.6469,Virginia
36779,37.8306,-77.5343,Virginia
36780,37.8133,-77.4218,Virginia
36781,37.7959,-77.3093,Virginia
36782,37.7784,-77.1969,Virginia
36783,37.7608,-77.0845,Virginia
36784,37.7432,-76.9722,Virginia
36785,37.7254,-76.86,Virginia
36786,37.7075,-76.7478,Virginia
36787,37.6894,-76.6356,Virginia
36788,37.6713,-76.5235,Virginia
36789,37.6531,-76.4115,Virginia
36790,37.6348,-76.2995,Virginia
36791,37.5793,-75.9639,Virginia
36792,37.5605,-75.8522,Virginia
36793,37.5417,-75.7405,Virginia
36794,37.5228,-75.6288,Virginia
36795,36.532,-121.911,California
36796,36.556,-121.8024,California
36797,36.5799,-121.6937,California
36798,36.6037,-121.585,California
36799,36.6274,-121.4762,California
36800,36.651,-121.3673,California
36801,36.6745,-121.2584,California
36802,36.6979,-121.1494,California
36803,36.7212,-121.0403,California
36804,36.7444,-120.9312,California
36805,36.7674,-120.822,California
36806,36.7904,-120.7127,California
36807,36.8133,-120.6033,California
36808,36.8361,-120.4939,California
36809,36.8588,-120.3845,California
36810,36.8814,-120.2749,California
36811,36.904,-120.1653,California
36812,36.9264,-120.0556,California
36813,36.9487,-119.9459,California
36814,36.9709,-119.8361,California
36815,36.993,-119.7262,California
36816,37.015,-119.6163,California
36817,37.0369,-119.5063,California
36818,37.0587,-119.3962,California
36819,37.0804,-119.2861,California
36820,37.102,-119.1759,California
36821,37.1235,-119.0657,California
36822,37.1449,-118.9553,California
36823,37.1661,-118.845,California
36824,37.1873,-118.7345,California
36825,37.2084,-118.624,California
36826,37.2294,-118.5134,California
36827,37.2503,-118.4028,California
36828,37.2711,-118.2921,California
36829,37.2918,-118.1814,California
36830,37.3124,-118.0705,California
36831,37.3329,-117.9597,California
36832,37.3533,-117.8487,California
36833,37.3736,-117.7377,California
36834,37.3937,-117.6267,Nevada
36835,37.4138,-117.5155,Nevada
36836,37.4338,-117.4044,Nevada
36837,37.4537,-117.2931,Nevada
36838,37.4734,-117.1818,Nevada
36839,37.4931,-117.0705,Nevada
36840,37.5127,-116.959,Nevada
36841,37.5322,-116.8476,Nevada
36842,37.5515,-116.736,Nevada
36843,37.5708,-116.6244,Nevada
36844,37.59,-116.5128,Nevada
36845,37.609,-116.4011,Nevada
36846,37.628,-116.2893,Nevada
36847,37.6468,-116.1775,Nevada
36848,37.6656,-116.0656,Nevada
36849,37.6842,-115.9537,Nevada
36850,37.7028,-115.8417,Nevada
36851,37.7212,-115.7296,Nevada
36852,37.7396,-115.6175,Nevada
36853,37.7578,-115.5054,Nevada
36854,37.7759,-115.3932,Nevada
36855,37.794,-115.2809,Nevada
36856,37.8119,-115.1686,Nevada
36857,37.8297,-115.0562,Nevada
36858,37.8474,-114.9438,Nevada
36859,37.865,-114.8313,Nevada
36860,37.8825,-114.7188,Nevada
36861,37.9,-114.6062,Nevada
36862,37.9173,-114.4935,Nevada
36863,37.9345,-114.3808,Nevada
36864,37.9516,-114.2681,Nevada
36865,37.9686,-114.1553,Nevada
36866,37.9854,-114.0424,Utah
36867,38.0022,-113.9295,Utah
36868,38.0189,-113.8166,Utah
36869,38.0355,-113.7035,Utah
36870,38.052,-113.5905,Utah
36871,38.0683,-113.4774,Utah
36872,38.0846,-113.3642,Utah
36873,38.1007,-113.251,Utah
36874,38.1168,-113.1378,Utah
36875,38.1328,-113.0245,Utah
36876,38.1486,-112.9111,Utah
36877,38.1643,-112.7977,Utah
36878,38.18,-112.6842,Utah
36879,38.1955,-112.5707,Utah
36880,38.2109,-112.4572,Utah
36881,38.2263,-112.3436,Utah
36882,38.2415,-112.2299,Utah
36883,38.2566,-112.1163,Utah
36884,38.2716,-112.0025,Utah
36885,38.2865,-111.8887,Utah
36886,38.3013,-111.7749,Utah
36887,38.316,-111.661,Utah
36888,38.3305,-111.5471,Utah
36889,38.345,-111.4331,Utah
36890,38.3594,-111.3191,Utah
36891,38.3737,-111.2051,Utah
36892,38.3878,-111.091,Utah
36893,38.4019,-110.9768,Utah
36894,38.4158,-110.8627,Utah
36895,38.4297,-110.7484,Utah
36896,38.4434,-110.6342,Utah
36897,38.457,-110.5198,Utah
36898,38.4706,-110.4055,Utah
36899,38.484,-110.2911,Utah
36900,38.4973,-110.1766,Utah
36901,38.5105,-110.0622,Utah
36902,38.5236,-109.9476,Utah
36903,38.5366,-109.8331,Utah
36904,38.5495,-109.7185,Utah
36905,38.5623,-109.6038,Utah
36906,38.5749,-109.4891,Utah
36907,38.5875,-109.3744,Utah
36908,38.6,-109.2596,Utah
36909,38.6123,-109.1448,Utah
36910,38.6246,-109.03,Colorado
36911,38.6367,-108.9151,Colorado
36912,38.6487,-108.8002,Colorado
36913,38.6607,-108.6852,Colorado
36914,38.6725,-108.5702,Colorado
36915,38.6842,-108.4552,Colorado
36916,38.6958,-108.3402,Colorado
36917,38.7073,-108.225,Colorado
36918,38.7187,-108.1099,Colorado
36919,38.73,-107.9947,Colorado
36920,38.7412,-107.8795,Colorado
36921,38.7522,-107.7643,Colorado
36922,38.7632,-107.649,Colorado
36923,38.7741,-107.5337,Colorado
36924,38.7848,-107.4183,Colorado
36925,38.7954,-107.303,Colorado
36926,38.806,-107.1875,Colorado
36927,38.8164,-107.0721,Colorado
36928,38.8267,-106.9566,Colorado
36929,38.8369,-106.8411,Colorado
36930,38.847,-106.7255,Colorado
36931,38.857,-106.61,Colorado
36932,38.8669,-106.4944,Colorado
36933,38.8767,-106.3787,Colorado
36934,38.8864,-106.263,Colorado
36935,38.8959,-106.1473,Colorado
36936,38.9054,-106.0316,Colorado
36937,38.9147,-105.9158,Colorado
36938,38.924,-105.8,Colorado
36939,38.9331,-105.6842,Colorado
36940,38.9421,-105.5684,Colorado
36941,38.951,-105.4525,Colorado
36942,38.9598,-105.3366,Colorado
36943,38.9685,-105.2206,Colorado
36944,38.9771,-105.1047,Colorado
36945,38.9856,-104.9887,Colorado
36946,38.994,-104.8727,Colorado
36947,39.0022,-104.7566,Colorado
36948,39.0104,-104.6406,Colorado
36949,39.0184,-104.5245,Colorado
36950,39.0264,-104.4083,Colorado
36951,39.0342,-104.2922,Colorado
36952,39.0419,-104.176,Colorado
36953,39.0495,-104.0598,Colorado
36954,39.057,-103.9436,Colorado
36955,39.0644,-103.8274,Colorado
36956,39.0717,-103.7111,Colorado
36957,39.0789,-103.5948,Colorado
36958,39.086,-103.4785,Colorado
36959,39.0929,-103.3622,Colorado
36960,39.0998,-103.2458,Colorado
36961,39.1065,-103.1294,Colorado
36962,39.1131,-103.013,Colorado
36963,39.1197,-102.8966,Colorado
36964,39.1261,-102.7802,Colorado
36965,39.1324,-102.6637,Colorado
36966,39.1386,-102.5472,Colorado
36967,39.1447,-102.4307,Colorado
36968,39.1507,-102.3142,Colorado
36969,39.1565,-102.1977,Colorado
36970,39.1623,-102.0811,Colorado
36971,39.1679,-101.9645,Kansas
36972,39.1735,-101.8479,Kansas
36973,39.1789,-101.7313,Kansas
36974,39.1842,-101.6147,Kansas
36975,39.1894,-101.498,Kansas
36976,39.1945,-101.3814,Kansas
36977,39.1995,-101.2647,Kansas
36978,39.2044,-101.148,Kansas
36979,39.2092,-101.0313,Kansas
36980,39.2139,-100.9145,Kansas
36981,39.2184,-100.7978,Kansas
36982,39.2229,-100.681,Kansas
36983,39.2272,-100.5643,Kansas
36984,39.2314,-100.4475,Kansas
36985,39.2356,-100.3307,Kansas
36986,39.2396,-100.2139,Kansas
36987,39.2435,-100.0971,Kansas
36988,39.2473,-99.9802,Kansas
36989,39.2509,-99.8634,Kansas
36990,39.2545,-99.7465,Kansas
36991,39.258,-99.6296,Kansas
36992,39.2613,-99.5128,Kansas
36993,39.2646,-99.3959,Kansas
36994,39.2677,-99.279,Kansas
36995,39.2707,-99.162,Kansas
36996,39.2736,-99.0451,Kansas
36997,39.2764,-98.9282,Kansas
36998,39.2791,-98.8113,Kansas
36999,39.2817,-98.6943,Kansas
37000,39.2842,-98.5773,Kansas
37001,39.2866,-98.4604,Kansas
37002,39.2888,-98.3434,Kansas
37003,39.291,-98.2264,Kansas
37004,39.293,-98.1094,Kansas
37005,39.2949,-97.9924,Kansas
37006,39.2967,-97.8754,Kansas
37007,39.2984,-97.7584,Kansas
37008,39.3,-97.6414,Kansas
37009,39.3015,-97.5244,Kansas
37010,39.3029,-97.4074,Kansas
37011,39.3042,-97.2904,Kansas
37012,39.3053,-97.1733,Kansas
37013,39.3064,-97.0563,Kansas
37014,39.3073,-96.9393,Kansas
37015,39.3081,-96.8222,Kansas
37016,39.3089,-96.7052,Kansas
37017,39.3095,-96.5882,Kansas
37018,39.31,-96.4711,Kansas
37019,39.3103,-96.3541,Kansas
37020,39.3106,-96.237,Kansas
37021,39.3108,-96.12,Kansas
37022,39.3108,-96.0029,Kansas
37023,39.3108,-95.8859,Kansas
37024,39.3106,-95.7688,Kansas
37025,39.3104,-95.6518,Kansas
37026,39.31,-95.5347,Kansas
37027,39.3095,-95.4177,Kansas
37028,39.3089,-95.3007,Kansas
37029,39.3082,-95.1836,Kansas
37030,39.3074,-95.0666,Kansas
37031,39.3064,-94.9495,Kansas
37032,39.3054,-94.8325,Missouri
37033,39.3042,-94.7155,Missouri
37034,39.303,-94.5985,Missouri
37035,39.3016,-94.4814,Missouri
37036,39.3001,-94.3644,Missouri
37037,39.2985,-94.2474,Missouri
37038,39.2968,-94.1304,Missouri
37039,39.295,-94.0134,Missouri
37040,39.2931,-93.8964,Missouri
37041,39.2911,-93.7794,Missouri
37042,39.2889,-93.6624,Missouri
37043,39.2867,-93.5455,Missouri
37044,39.2843,-93.4285,Missouri
37045,39.2818,-93.3115,Missouri
